,title,byline,dates,datetime
6296,Incoming leader Carrie Lam leads handover anniversary flag-raising while police remove protesters: Activists claim they were handcuffed while pro-Beijing group blocked way,,02 July 2017,2017-07-02
6292,Visiting Liaoning 'will be open to public',,02 July 2017,2017-07-02
6286,Voices from the protest,,02 July 2017,2017-07-02
7548,"Cabinet in pledges over consensus, political neutrality",,02 July 2017,2017-07-02
7541,New Hong Kong leader Carrie Lam dresses to impress on first day in the job,,02 July 2017,2017-07-02
7542,Incoming leader Carrie Lam leads handover anniversary flag-raising while police remove protesters: Activists claim they were handcuffed while pro-Beijing group blocked way,,02 July 2017,2017-07-02
7543,"hub deal points way: New pact lays down goals on how Hong Kong, Macau and mainland should integrate, while also reinforcing city's status as a finance and trade centre",,02 July 2017,2017-07-02
7544,Chinese President Xi Jinping inspects troubled HK$117 billion mega bridge on final day of Hong Kong trip,,02 July 2017,2017-07-02
7545,what they said,,02 July 2017,2017-07-02
7546,Visiting Liaoning 'will be open to public',,02 July 2017,2017-07-02
7547,"Hong Kong under 'one country, two systems' key part of Chinese dream, says Xi Jinping: HK under 'one country, two systems' is key part of country's rejuvenation vision, Xi Jinping says",,02 July 2017,2017-07-02
7549,'Don't miss the boat': Xi lightens Hong Kong speech with Cantonese phrase,,02 July 2017,2017-07-02
7550,Message on national security law received by academics: They believe Hong Kong may be expected to do more than just enact the Article 23 legislation,,02 July 2017,2017-07-02
7552,"march turnout slides: Organiser of July 1 protest blames police aggression and rain for turnout of just 60,000, but police put figure at a 14-year low of 14,500",,02 July 2017,2017-07-02
6297,10 years of the iPhone,,02 July 2017,2017-07-02
6285,"march turnout slides: Organiser of July 1 protest blames police aggression and rain for turnout of just 60,000, but police put figure at a 14-year low of 14,500",,02 July 2017,2017-07-02
6298,"Cabinet in pledges over consensus, political neutrality",,02 July 2017,2017-07-02
7539,"Missing Chinese student believed to be dead, as US man is charged with her kidnap",,02 July 2017,2017-07-02
6299,High management charges are the real weakness of the MPF,,02 July 2017,2017-07-02
7556,"Put national interest first, new team told: Xi urges officials to seize the opportunities before them and says he expects a 'brilliant report card'",,02 July 2017,2017-07-02
7557,Determined but dwindling,,02 July 2017,2017-07-02
7558,"Room to talk, but no one can step on the 'red line': Tough stand on national sovereignty sends a clear warning to advocates of independence but offers pan-democrats the foundations of better relations",,02 July 2017,2017-07-02
7559,China's terrible zoos and why they're still thriving: Mistreatment is rampant in an industry lacking in regulation and a culture that sees the creatures as entertainment objects,,02 July 2017,2017-07-02
7560,High management charges are the real weakness of the MPF,,02 July 2017,2017-07-02
7561,Schofield lands crucial double after a season marred by suspension,,02 July 2017,2017-07-02
7562,"Can Donald Trump's daughter and son-in-law get US-China relations back on track?: Beijing sees president's daughter and son-in-law as its go-to people in Washington, but US analysts worry about their lack of foreign policy chops",,02 July 2017,2017-07-02
7563,How China boxing star Zou Shiming has infuriated his business partners by going it alone: China hero decides to promote his next fight in Shanghai against Kimura on July 28 on his own,,02 July 2017,2017-07-02
7564,"Hong Kong snooker superstar Marco Fu awed as he meets his Manchester United heroes: World number five starstruck by Class of '92 Giggs, Scholes, the Neville brothers and Butt",,02 July 2017,2017-07-02
7565,xx,,02 July 2017,2017-07-02
7566,"Brett Prebble makes them ost of his luck with the Chris So-trained Hang's Decision: The Australian jockey lands his first winners in two months, collecting the Hong Kong Reunification Cup courtesy of a pick-up ride while also saluting aboard Leisured Feet",,02 July 2017,2017-07-02
7567,Dylan Mo becomes Peter Ho's new favourite jockey after Sha Tin double,,02 July 2017,2017-07-02
7568,"The Jockey Club won't be stepping back into the twilight zone to beat the heat: The calls to try the time slot are renewed after another hot day, but customers don't want it",,02 July 2017,2017-07-02
7540,The new government and the community must rise to the challenge,,02 July 2017,2017-07-02
7570,Fight Club,,02 July 2017,2017-07-02
7571,'Chinese people eat everything': bringing the French love for cheese to China: LIU YANG loves cheese so much that he didn't just eat it when he lived in France for six years - he learned how to make it. The man behind artisanal cheesemaker Le Fromager de Pekin speaks to JULIA HOLLINGSWORTH,,02 July 2017,2017-07-02
7551,Voices from the protest,,02 July 2017,2017-07-02
7555,"Xi demands national security on day of celebration: In tough but tempered speech as new chief executive is sworn in, president warns Hong Kong not to undermine Chinese sovereignty or tear itself apart",,02 July 2017,2017-07-02
7554,XI'S SPEECH AT A GLANCE,,02 July 2017,2017-07-02
7569,Basketball diplomacy: How Australia's league hopes to entice Chinese fans away from the NBA,,02 July 2017,2017-07-02
6317,XI'S SPEECH AT A GLANCE,,02 July 2017,2017-07-02
6300,China's terrible zoos and why they're still thriving: Mistreatment is rampant in an industry lacking in regulation and a culture that sees the creatures as entertainment objects,,02 July 2017,2017-07-02
7553,10 years of the iPhone,,02 July 2017,2017-07-02
6302,"Can Donald Trump's daughter and son-in-law get US-China relations back on track?: Beijing sees president's daughter and son-in-law as its go-to people in Washington, but US analysts worry about their lack of foreign policy chops",,02 July 2017,2017-07-02
6303,How China boxing star Zou Shiming has infuriated his business partners by going it alone: China hero decides to promote his next fight in Shanghai against Kimura on July 28 on his own,,02 July 2017,2017-07-02
6304,"Hong Kong snooker superstar Marco Fu awed as he meets his Manchester United heroes: World number five starstruck by Class of '92 Giggs, Scholes, the Neville brothers and Butt",,02 July 2017,2017-07-02
6305,xx,,02 July 2017,2017-07-02
6306,"Brett Prebble makes them ost of his luck with the Chris So-trained Hang's Decision: The Australian jockey lands his first winners in two months, collecting the Hong Kong Reunification Cup courtesy of a pick-up ride while also saluting aboard Leisured Feet",,02 July 2017,2017-07-02
6307,Dylan Mo becomes Peter Ho's new favourite jockey after Sha Tin double,,02 July 2017,2017-07-02
6301,"Missing Chinese student believed to be dead, as US man is charged with her kidnap",,02 July 2017,2017-07-02
6309,Schofield lands crucial double after a season marred by suspension,,02 July 2017,2017-07-02
6310,Basketball diplomacy: How Australia's league hopes to entice Chinese fans away from the NBA,,02 July 2017,2017-07-02
6311,Fight Club,,02 July 2017,2017-07-02
6312,"Put national interest first, new team told: Xi urges officials to seize the opportunities before them and says he expects a 'brilliant report card'",,02 July 2017,2017-07-02
6313,Determined but dwindling,,02 July 2017,2017-07-02
6314,The new government and the community must rise to the challenge,,02 July 2017,2017-07-02
6316,"Xi demands national security on day of celebration: In tough but tempered speech as new chief executive is sworn in, president warns Hong Kong not to undermine Chinese sovereignty or tear itself apart",,02 July 2017,2017-07-02
6308,"The Jockey Club won't be stepping back into the twilight zone to beat the heat: The calls to try the time slot are renewed after another hot day, but customers don't want it",,02 July 2017,2017-07-02
6315,'Chinese people eat everything': bringing the French love for cheese to China: LIU YANG loves cheese so much that he didn't just eat it when he lived in France for six years - he learned how to make it. The man behind artisanal cheesemaker Le Fromager de Pekin speaks to JULIA HOLLINGSWORTH,,02 July 2017,2017-07-02
7637,Nokia points to digital health and VR as key growth engines to support its comeback in China: Mobile phone pioneer keen on investment and partners for thrust into consumer electronics,,03 July 2017,2017-07-03
7636,"Star Trek's George Takei starts new chapter with Hong Kong-based gaming company Fifth Journey: At the age of 80, Star Trek original cast member George Takei is boldly going into the world of gaming in partnership with a Hong Kong-based company, writes Bernice Chan",,03 July 2017,2017-07-03
7635,Why green labels and scores are only starters for sustainable investment decision making: Bertrand Gacon of Swiss private bank Lombard Odier warns fund managers now run risk of 'green-washing' their portfolios,,03 July 2017,2017-07-03
7634,"Football app start-up Ballr on the hunt for HK investors, as China set to be its key market",,03 July 2017,2017-07-03
7633,Chinese millennials go Nordic to out-selfie their peers back home: Thousands of young mainlanders head for places like Russia or Sweden as spending power rises,,03 July 2017,2017-07-03
7629,"China, India border dispute bubbles over once more, but no one is quite sure why: Flare-up of border tensions in the Himalayas comes at delicate time in the Sino-Indian relationship",,03 July 2017,2017-07-03
7631,"Cash flowing into Hong Kong keeps lending rates down, but for how much longer?: As the Hong Kong Monetary Authority works to keep mortgages costly, interest rates remain down due to entry of money from China and region",,03 July 2017,2017-07-03
7630,More personal tax relief likely for top talent as Beijing fights to combat executive brain drain,,03 July 2017,2017-07-03
7628,HKEX urged not to let start-ups list too soon: Early stage start-ups with no solid business experience should not be allowed to enter the new platform being set up to attract technology firms,,03 July 2017,2017-07-03
7627,"'I couldn't move,' emergency surgery and season over for leading local jockey Derek Leung: Emergency operation for leading local after he collapses in pain at Saturday's Sha Tin meeting",,03 July 2017,2017-07-03
7626,Video purports to show Liu's doctors,,03 July 2017,2017-07-03
7625,China and Russia set to explore linking economic diplomacy projects amid push for regional influence: The two nations will study linking Beijing's new Silk Road scheme with the Eurasian Economic Union proposed by Moscow and its neighbours in 2014,,03 July 2017,2017-07-03
7638,"With a 30m wingspan and 2,450km range, this surveillance plane can cover the entire South China Sea",,03 July 2017,2017-07-03
7632,St. James's Place chief to focus on Asia after stepping down from top job at year's end: David Bellamy has more than quadrupled client funds to Pounds 80 billion at UK-based St James Place,,03 July 2017,2017-07-03
7640,Latest Long March rocket fails after launch from southern China: Mission to take communication satellite into orbit final scheduled test before launch of lunar probe,,03 July 2017,2017-07-03
7648,You've heard their stories ... now it's time to vote for city's unsung heroes in Spirit of Hong Kong Awards: Contenders for the People's Choice Award range from woman who feeds the needy to inventor who makes life a lot safer for dementia sufferers,,03 July 2017,2017-07-03
7642,Forced off an overbooked flight in Hong Kong? Settle it yourself with airline as city has no laws on this: Consumer Council says city falls behind US and EU where protection is enshrined in law,,03 July 2017,2017-07-03
7643,"Hong Kong's poorest endure oven-like home conditions in the summer months, survey finds: Poorest in society suffer most as temperatures climb, forcing many to become 'McDonald's refugees'",,03 July 2017,2017-07-03
7644,Early victory,,03 July 2017,2017-07-03
7645,"Hong Kong gets the message loud and clear in visit by Xi Jinping: Saying often heard in Sino-US relations is now applied to course of 'one country, two systems'",,03 July 2017,2017-07-03
7646,"Acupuncture proves an effective weight loss tool, Hong Kong study claims: Regular acupuncture treatment credited with helping obese patients to lose weight, raising hopes of more research into Chinese medicine",,03 July 2017,2017-07-03
7647,Device developed to cool disputes over room temperature in Hong Kong offices,,03 July 2017,2017-07-03
7649,Facial recognition at Macau ATMs goes live in bid to stem money laundering: Technology in use at more than half of city's cash machines in bidto stem capital flight,,03 July 2017,2017-07-03
7650,Get on board,,03 July 2017,2017-07-03
7651,Is China's J-20 stealth fighter being readied for a Hong Kong handover anniversary flypast?: Sources say J-20 could make an appearance in city at the same time as visit of aircraft carrier,,03 July 2017,2017-07-03
7652,Storm in a teacup over Sino-British Joint Declaration,,03 July 2017,2017-07-03
7653,Beijing set to protest over US arms sale: Xi expected to bring up US$1.4b Taiwan deal when he speaks to Trump on phone today,,03 July 2017,2017-07-03
7654,Carrie Lam to 'find middle ground' for opposing groups to mend Hong Kong's political divide: New chief executive tries to quash fears of 'brainwashing' as she echoes Xi Jinping's views on issue,,03 July 2017,2017-07-03
7655,Feeling the heat,,03 July 2017,2017-07-03
7656,Protect Hong Kong's egrets by adopting tree pruning licence scheme: experts: Error that killed 21 birds in protected habitat 'could have been prevented',,03 July 2017,2017-07-03
7641,pan-democrat vote share slides: Post study of election data reveals fall in support over the past decade aspro-establishment parties mobilise voters and moderate groups emerge,,03 July 2017,2017-07-03
7624,Use PLA warship visit as a diplomatic tool,,03 July 2017,2017-07-03
7639,Concern expressed over rise in arrests of non-Chinese in Hong Kong tourist districts: Police statistics point to record number of people held in Tsim Sha Tsui and Yau Ma Tei this year,,03 July 2017,2017-07-03
7622,"'Cancel your lunch plans, the chief executive is coming'",,03 July 2017,2017-07-03
7623,How China can best help in Mideast refugee crisis,,03 July 2017,2017-07-03
7663,"China wants to decouple itself from the US Fed, but can it really pull it off?: The People's Bank of China is determined to decouple from the US Federal Reserve and pursue its own agenda, but an analyst doubts it can be done",,04 July 2017,2017-07-04
7662,"PLA warships and fighter jets sent to warn off US destroyer in South China Sea, Beijing says: China calls 'freedom of navigation' operation unauthorised entry in its territorial waters",,04 July 2017,2017-07-04
7661,Having a helper leaves Hong Kong's young lazy and spoilt: Peter Kammerer says depending on helpers into adulthood renders many Hongkongers unable to think for themselves and averse to hardship,,04 July 2017,2017-07-04
7660,US must stop using its report on human trafficking as a political tool,,04 July 2017,2017-07-04
7690,"Trump calls Xi as tensions escalate over Taiwan, North Korea: Call from US president comes just before G20 talks, amid rows over Taiwan and North Korea",,04 July 2017,2017-07-04
7691,"Carrie Lam calls on civil servants to 'work in unison', promising new governing style: Lam promises to ease pressure on frontline staff with a new style of governance",,04 July 2017,2017-07-04
7692,"How could Thai police let cocaine mastermind flee, asks Hong Kong lawmaker helping arrested trio",,04 July 2017,2017-07-04
7693,Shenzhen's June home prices drop for ninth month as buyers shift focus to outlying suburbs,,04 July 2017,2017-07-04
7694,Li Ka-shing invites shoppers to touch and feel their way through his mall in virtual reality: Companies banking on touch and feel experiences to attract more shoppers,,04 July 2017,2017-07-04
7695,Greenland sells management arm to rival developer for US$146m,,04 July 2017,2017-07-04
7696,"Five unusual Hong Kong water sports you could try this summer: Bored of swimming? Try cooling off instead in some fun, unconventional ways during Hong Kong's hottest months, writes Alkira Reinfrank",,04 July 2017,2017-07-04
7697,Financial stocks advance in Hong Kong as Bond Connect opens for business: Sentiment subdued as Macau casinos post lower than expected growth in June gaming revenue,,04 July 2017,2017-07-04
7698,"MSCI: China's capital controls, trading halts are foreigners' worries: Curbs on taking money out and trading suspension of some stocks deter further global integration of China markets, index compiler Asia boss says",,04 July 2017,2017-07-04
7699,Mainland Chinese investors pull back from Hong Kong in wake of Beijing's capital controls,,04 July 2017,2017-07-04
7700,Warehouse operator GLP receives 'firm proposals' from two shortlisted suitors: Singapore logistics firm says bidders are from companies that were shortlisted earlier,,04 July 2017,2017-07-04
7689,Singapore's PM: I am fulfilling my father's dying wishes for 38 Oxley Road: Singapore's leader tells lawmakers his father was aware that home might not be razed,,04 July 2017,2017-07-04
7659,Don't allow Taiwan issue to strain Sino-US ties,,04 July 2017,2017-07-04
7658,"Policy Issues to Navigate, mountains to tackle for Hong Kong's new leader",,04 July 2017,2017-07-04
7657,Taipei mayor to meet Beijing's top official for cross-strait ties: Top mainland official for Taiwan tells visiting Ko Wen-je that anyone who respects the 1992 consensus can be part of a better cross-strait relationship,,04 July 2017,2017-07-04
7664,Chart of the day: Factors for growth,,04 July 2017,2017-07-04
7665,"Hong Kong football physically, athletically, technically deficient - there needs to be more professionalism, says Class of '92 legend Nicky Butt: Former Manchester United star Butt believes the local association needs to get children focused solely on the game from a much younger age",,04 July 2017,2017-07-04
7688,Liaoning strike group conducts drills in Taiwan Strait,,04 July 2017,2017-07-04
7667,"Bond Connect may lead to access for foreign agencies to rate onshore bonds: Overseas institutions could be able, within this year, to grade onshore bond issues, says People's Bank of China deputy governor Pan Gongsheng",,04 July 2017,2017-07-04
7684,"Hong Kong leader Carrie Lam calls for national security law push, but no clear time frame: Chief Executive Carrie Lam vows to take 'a leading and proactive role' in passing the sensitive legislation, but admits conditions must be favourable",,04 July 2017,2017-07-04
7666,Italian Alberto Sanna saddles up to ease jockey shortage,,04 July 2017,2017-07-04
7685,Key points of controversial 2003 bill,,04 July 2017,2017-07-04
7686,"China's moon programme takes a hit due to Long March rocket failure: Long March is central to planned lunar missions, so delays 'possible' until glitches are resolved",,04 July 2017,2017-07-04
7687,Hong Kong's Bond Connect sees US$1b worth of trading on first day: Trading volume meets forecasts as cross-border link marks further liberalisation of mainland markets,,04 July 2017,2017-07-04
7683,Seeking more time,,04 July 2017,2017-07-04
7681,Hong Kong researchers find aspirin can help reduce premature births,,04 July 2017,2017-07-04
7680,Crowdfunding campaign launched in Hong Kong to set up art school in India: Goal is to build a school teaching an ancient art and financial independence,,04 July 2017,2017-07-04
7679,"'No money is no excuse': Hong Kong court told of pressure at beauty clinic to sell treatments: DR Group instructed employees that pleas of poverty by customers were no excuse for failing to sell them treatment, manslaughter trial hears",,04 July 2017,2017-07-04
7678,"Regulation on ship fuel to match state terms: Under tweaks, sulphur dioxide levels can be cut by 6,340 tonnes by 2020, authorities say",,04 July 2017,2017-07-04
7682,"a lucky nonagenarian secures liaoning ticket Woman, 91, secures ticket for Liaoning: A total of 2,000 tickets were handed out at three barracks amid confusion as officers told military enthusiasts they had to first obtain a queue number",,04 July 2017,2017-07-04
7676,"American trade body urges visa-free access for Hongkongers: It would boost tourism and US businesses, but one pundit sees little chance of it happening",,04 July 2017,2017-07-04
7668,Explainer: what is Bond Connect?,,04 July 2017,2017-07-04
7669,Hong Kong housing market no longer scared by interest rate talk: Steady increase in city's residential prices belies fears of a correction,,04 July 2017,2017-07-04
7670,Tencent invests US$66 million in leap from smartphone screen to the big screen,,04 July 2017,2017-07-04
7671,"Lam sets new course for city's hi-tech future: Carrie Lam pinpoints biomedical science, artificial intelligence and creative industries as drivers",,04 July 2017,2017-07-04
7677,China's sportswear retailers eye kid's segment for faster growth: Investment banks maintain a bullish outlook on manufacturers from the mainland on expectations of higher sales in the children's segment,,04 July 2017,2017-07-04
7672,"Will China growth momentum fizzle away despite strong PMI for June?: Recent indicators look good, but analysts see hurdles to state-led recovery",,04 July 2017,2017-07-04
7673,Designer reveals subtle message behind Lam's pink outfit,,04 July 2017,2017-07-04
7674,A recycling of elites in Hong Kong,,04 July 2017,2017-07-04
7675,'No queries from Beijing on pan-dem becoming minister': Carrie Lam points to appointment of Law Chi-kwong while hinting at reopening of forecourt,,04 July 2017,2017-07-04
7784,"One delegation, two systems: Hong Kong and China team heads to Maccabiah Games in Israel: 30 athletes to take part in the 'Jewish Olympics' in Israel this month",,05 July 2017,2017-07-05
7785,Why it's important to rein in Google's power,,05 July 2017,2017-07-05
7782,"Macau bans withdrawals from machines without new face recognition technology: Move, at the moment, affects only holders of China UnionPay cards issued on the mainland",,05 July 2017,2017-07-05
7789,"Hong Kong looks to innovation, new markets in battle to retain status as an exhibitions hub: The mainland's growing regional power and huge consumer market are consistently eroding Hong Kong's edge as a convention hub",,05 July 2017,2017-07-05
7786,China Evergrande's first-half sales jump 72pc to 244b yuan,,05 July 2017,2017-07-05
7787,Snubbed players seek help from Fifa: At least two of South China's foreign stars are asking the world governing body to put pressure on the club to fulfil their financial obligations,,05 July 2017,2017-07-05
7788,"At Citi's new sharing office, staff are assigned lockers, not desks: Weber Lo, head of Hong Kong operations for Citi, led 3,200 staff to spacious new headquarters in Kowloon East. He says the move has saved costs and boosted morale",,05 July 2017,2017-07-05
7783,How China ensured a lasting legacy for Nobel Peace laureate Liu Xiaobo: Cary Huang says Beijing's heavy-handed treatment of Liu Xiaobo is what brought the rights activist into the spotlight and is still fuelling global calls for his release,,05 July 2017,2017-07-05
7790,"Mall operators spend big to draw young shoppers this summer: Sun Hung Kai Properties, Sino Land increase spending on promotions",,05 July 2017,2017-07-05
7798,"Hong Kong stocks suffer worst fall in 7 months; Tencent plunges as online game described as 'poison': Benchmark indices snap winning streak, record steep declines with Tencent leading losses",,05 July 2017,2017-07-05
7792,"Homegrown Hong Kong: Eu Yan Sang's 138-year TCM journey has been a bumpy one: Despite years of family strife, the murder of the founder's wife by her brothers-in-law and a takeover by a Singapore investment group, traditional Chinese medicine maker Eu Yan Sang has survived and flourished as a Hong Kong icon, writes Rachel Cheung",,05 July 2017,2017-07-05
7793,"Look East, young entrepreneurs, for your next big idea: Phenomenal success of bike sharing in China has inspired entrepreneurs globally to launch similar transport-sharing ventures on their home turf",,05 July 2017,2017-07-05
7794,Property consultants advise China to avoid clone approach: 'Don't always try to be Silicon Valley',,05 July 2017,2017-07-05
7795,"'I hope one day, these passions will subside': Singapore PM seeks reconciliation with siblings",,05 July 2017,2017-07-05
7796,Launch of new instant scratch lottery to shake up China market: SF-Lottery launches cards in four provinces offering top prize of 1 million yuan,,05 July 2017,2017-07-05
7797,Gaming giant NetDragon to build up interactive learning business through China's Silk Road plan: Firm eyes country's mega trade initiatives for growing interactive learning business,,05 July 2017,2017-07-05
7781,"Panel blames lack of vigilance by doctors for liver blunder at Hong Kong hospital: Panel reports that specialists facing a heavy workload failed to give hepatitis B sufferer Tang Kwai-sze anti-viral drug, leading to liver failure",,05 July 2017,2017-07-05
7799,"China's securities regulator moves to suppress investor appetite for loss making companies: Stricter regulation imposing minimum threshold, MSCI's move put mainland stock markets on road to a more rational investment approach",,05 July 2017,2017-07-05
7800,"China establishes 3 pc value added-tax on asset managers, effective Jan 1",,05 July 2017,2017-07-05
7801,Here are three theories for explaining Hong Kong's penny stock crash: Ingenious Ponzi schemes flummox mainland investors and regulators,,05 July 2017,2017-07-05
7802,China's Huishan Dairy rolls out debt restructuring plan amid cash crunch: Dairy farm operator to continue search for white knight amid ongoing struggle to repay creditors,,05 July 2017,2017-07-05
7803,"Property agents see an unusual trend in Central's retail leasing market: 110,000 square feet spread among 13 ground level stores on Pedder Street and Queen's Road lie empty as fewer tourist arrivals hammer sales",,05 July 2017,2017-07-05
7804,"China Mobile scrambles to catch up after it's snared by using wrong tech standard: Firm hopes to overcome disadvantage from central government's decision to back narrow band internet of things, a standard it does not support",,05 July 2017,2017-07-05
7791,Citi downsizes Central office with move to East Kowloon,,05 July 2017,2017-07-05
7780,"Philippines not married to US, can still pursue China, says Manila's top diplomat: Manila's top diplomat warns against Asean becoming 'theatre of geopolitical rivalry'",,05 July 2017,2017-07-05
7772,"Over 50 dead, hundreds of thousands evacuated as floods ravage southern China",,05 July 2017,2017-07-05
7778,The top engineer with the key to China's dream of having the world's most powerful navy,,05 July 2017,2017-07-05
7752,North Korean missile 'can now reach' U.S.: Launch of self-claimed ICBM draws sharp rebuke from Beijing and Washington as Pyongyang marks the 'final step' in becoming a nuclear state,,05 July 2017,2017-07-05
7753,"After 173 years, Hong Kong police force to get first woman deputy chief: Fairer sex making strides by occupying four slots in top management team, plus a woman will oversee security at office of first female chief executive",,05 July 2017,2017-07-05
7754,Carrie Lam set to be grilled at first Legco Q&A session: Newly inaugurated leader is likely to face some challenges on manifesto pledges and promises,,05 July 2017,2017-07-05
7755,"'Demon' made Canadian stab 7-Eleven owner, Hong Kong murder trial told: Canadian allegedly stabbed store owner to death after row over stolen packet of chips",,05 July 2017,2017-07-05
7756,Golden moments,,05 July 2017,2017-07-05
7757,"Stop jumping the gun on projects cash, officials told: Green group and lawmaker discover tenders are invited even before Legco has held discussions",,05 July 2017,2017-07-05
7758,Hong Kong photographer scoops top prize in global Nature Conservancy contest,,05 July 2017,2017-07-05
7759,"Hong Kong retail downturn may be thing of the past, accounting giant says: Accounting firm says hostile political climate had deterred mainland visitors over past two years",,05 July 2017,2017-07-05
7761,"Subsidies linked to increase in power use: Higher consumption of electricity at private flats, clubhouses also cited for 2014 figures",,05 July 2017,2017-07-05
7762,"Hong Kong leader Carrie Lam denies attempts to shed 'CY 2.0' label by undoing Leung's policies: She suggests a reversal on MPF issue, reopening Civic Square and not overriding her cabinet",,05 July 2017,2017-07-05
7763,"lawmakers 'in dark' over basement bill: As panel waves through an extra HK$3.6b for controversial feature at culture hub, questions are asked over just how much it will finally cost",,05 July 2017,2017-07-05
7779,"Tencent loses US$17.5 billion in market value after People's Daily urges scrutiny of its popular game: Honour of Kings is poison, People's Daily says as it urges greater vigilance",,05 July 2017,2017-07-05
7764,Radio Television Hong Kong angry about TVB pulling satirical programme on Xi Jinping visit,,05 July 2017,2017-07-05
7766,From refereeing drunken scraps to promoting football apps: Manchester United's class of '92 enjoy Hong Kong 20 years on: Manchester United stars play their part to mark handover anniversary,,05 July 2017,2017-07-05
7767,No Brazilian koalas here - Joao Moreira didn't get any favours with his record fine: Moreira didn't get any favours with latest penalty showing Brazilian is far from a protected species,,05 July 2017,2017-07-05
7768,"US and China home to nearly all self-made billionaires under 40, report finds: Facebook founders and DJI chief top ranks of wealthiest self-starters under 40",,05 July 2017,2017-07-05
7769,"Gay man wins lawsuit over forced conversion therapy: Henan hospital that treated him for 'anxiety disorder' against his will ordered to make public apology and pay 5,000 yuan in compensation",,05 July 2017,2017-07-05
7770,Fearful Chinese parents rethink sending children abroad after scholar's kidnapping in US: Disappearance of Chinese student has some fearing for their kids' safety,,05 July 2017,2017-07-05
7771,Will Beijing tolerate different views on its bonds?,,05 July 2017,2017-07-05
7773,"Open up your markets if you want more business in US, China told: Chinese spree across the Pacific a chance to push for equal market access, business leaders say",,05 July 2017,2017-07-05
7774,"Guangzhou Evergrande slap captain Zheng Zhi with Yen 100,000 fine ahead of Super League ruling",,05 July 2017,2017-07-05
7775,"China's smaller cities offer cash, incentives in race to attract best and brightest graduates: Second-tier centres are trying to tempt university graduates with a clutch of inducements",,05 July 2017,2017-07-05
7776,"Taught properly, there's nothing to fear from national education",,05 July 2017,2017-07-05
7777,"Why Chinese submarines could soon be quieter than US ones: Top engineer says new propulsion system will put PLA Navy 'way ahead' of the US, making Chinese submarines far stealthier than before",,05 July 2017,2017-07-05
7765,Carrie Lam should leave national security law on back burner,,05 July 2017,2017-07-05
7760,"Renovation company fined, director escapes jail in a first for Hong Kong: Director given community service after company inflated home renovation cost more than four times",,05 July 2017,2017-07-05
6444,"Hong Kong looks to innovation, new markets in battle to retain status as an exhibitions hub: The mainland's growing regional power and huge consumer market are consistently eroding Hong Kong's edge as a convention hub",,05 July 2017,2017-07-05
6440,Why it's important to rein in Google's power,,05 July 2017,2017-07-05
6411,"Property agents see an unusual trend in Central's retail leasing market: 110,000 square feet spread among 13 ground level stores on Pedder Street and Queen's Road lie empty as fewer tourist arrivals hammer sales",,05 July 2017,2017-07-05
6410,Launch of new instant scratch lottery to shake up China market: SF-Lottery launches cards in four provinces offering top prize of 1 million yuan,,05 July 2017,2017-07-05
6409,Gaming giant NetDragon to build up interactive learning business through China's Silk Road plan: Firm eyes country's mega trade initiatives for growing interactive learning business,,05 July 2017,2017-07-05
6408,"Hong Kong stocks suffer worst fall in 7 months; Tencent plunges as online game described as 'poison': Benchmark indices snap winning streak, record steep declines with Tencent leading losses",,05 July 2017,2017-07-05
6407,"China's securities regulator moves to suppress investor appetite for loss making companies: Stricter regulation imposing minimum threshold, MSCI's move put mainland stock markets on road to a more rational investment approach",,05 July 2017,2017-07-05
6406,Here are three theories for explaining Hong Kong's penny stock crash: Ingenious Ponzi schemes flummox mainland investors and regulators,,05 July 2017,2017-07-05
6405,Fearful Chinese parents rethink sending children abroad after scholar's kidnapping in US: Disappearance of Chinese student has some fearing for their kids' safety,,05 July 2017,2017-07-05
6404,China's Huishan Dairy rolls out debt restructuring plan amid cash crunch: Dairy farm operator to continue search for white knight amid ongoing struggle to repay creditors,,05 July 2017,2017-07-05
6403,"China Mobile scrambles to catch up after it's snared by using wrong tech standard: Firm hopes to overcome disadvantage from central government's decision to back narrow band internet of things, a standard it does not support",,05 July 2017,2017-07-05
6402,China Evergrande's first-half sales jump 72pc to 244b yuan,,05 July 2017,2017-07-05
6401,Snubbed players seek help from Fifa: At least two of South China's foreign stars are asking the world governing body to put pressure on the club to fulfil their financial obligations,,05 July 2017,2017-07-05
6400,"One delegation, two systems: Hong Kong and China team heads to Maccabiah Games in Israel: 30 athletes to take part in the 'Jewish Olympics' in Israel this month",,05 July 2017,2017-07-05
6399,"Guangzhou Evergrande slap captain Zheng Zhi with Yen 100,000 fine ahead of Super League ruling",,05 July 2017,2017-07-05
6398,From refereeing drunken scraps to promoting football apps: Manchester United's class of '92 enjoy Hong Kong 20 years on: Manchester United stars play their part to mark handover anniversary,,05 July 2017,2017-07-05
6396,"US and China home to nearly all self-made billionaires under 40, report finds: Facebook founders and DJI chief top ranks of wealthiest self-starters under 40",,05 July 2017,2017-07-05
6395,"Gay man wins lawsuit over forced conversion therapy: Henan hospital that treated him for 'anxiety disorder' against his will ordered to make public apology and pay 5,000 yuan in compensation",,05 July 2017,2017-07-05
6394,Carrie Lam set to be grilled at first Legco Q&A session: Newly inaugurated leader is likely to face some challenges on manifesto pledges and promises,,05 July 2017,2017-07-05
6393,"Taught properly, there's nothing to fear from national education",,05 July 2017,2017-07-05
