,title,byline,dates
953,Hong Kong's largest doctors' group calls for sit-in to protest against proposal to reform medical watchdog,,29 June 2016
954,"Performance for July 1 reception cancelled, CY Leung says in wake of deaths of two Hong Kong firemen",,29 June 2016
955,'Raise six-month hostel limit to get Hong Kong's homeless off the street': Lawmakers told of rise in homeless people unable to find affordable housing,,29 June 2016
956,Eating bitter,,29 June 2016
957,Hong Kong court rules Ken Tsang arrest footage admissible as evidence in assault trial: Footage and photographs ruled relevant in possible blow to defence case,,29 June 2016
958,Hong Kong localists face extra charges over Mong Kok riot: Hong Kong Indigenous members Ray Wong and Edward Leung are now also accused of inciting the Lunar New Year violence in Mong Kok,,29 June 2016
959,"Delta region breathes a little easier, for now: Harmful ozone levels in Hong Kong, Macau and Guangzhou fell 7 per cent last year",,29 June 2016
960,Hong Kong government urged to monitor swimming pool water quality more stringently,,29 June 2016
961,Hong Kong gym chain California Fitness seeks buyer as it faces winding up petition,,29 June 2016
962,Link Reit says its main responsibility is to provide 'sustainable returns to its unit holders' after Hong Kong Chief Executive CY Leung says it must serve the public: Operator of facilities at public housing estates refutes Leung Chun-ying's reminder to serve the public,,29 June 2016
963,"Missing bookseller saga will not stop banned works appearing at Hong Kong fair, organiser says: Organiser says banned publications will be on display at event likely to attract a million visitors",,29 June 2016
964,Trust hands out HK$38 million to directors,,29 June 2016
965,c.y. TAKES ON LINK REIT OVER RENT CONCERNS,,29 June 2016
966,Two firemen who died battling Ngau Tau Kok blaze likely to receive gold medals for bravery: Chief executive says pair who died fighting blaze deserve recognition,,29 June 2016
967,"Global end game, but not as we would like it",,29 June 2016
968,China Resources may have lost its supervisor's support for taking over Vanke,,29 June 2016
969,Chinese brands gain ground against foreign rivals in everyday product sales,,29 June 2016
970,e.u. envoy reassures hongkongers over 'very close' ties,,29 June 2016
971,new rules to control mainland app market: Cyberspace authorities insist providers will have to roll out real-name registration for users after regulation comes into effect in August,,29 June 2016
972,"CY Leung, reflecting on his Hong Kong leadership, says family 'taking pressure well': Leung Chun-ying opens up about the pressures of public office, but says his family are right behind him",,29 June 2016
973,"We did not promise Link a monopoly on supply of shopping centres, insists Hong Kong Chief Executive Leung Chun-ying: We did not promise the Link Reit a monopoly on supply of markets and shopping centres, insists chief executive in exclusive interview with Post",,29 June 2016
974,Authorities must solve the Wukan land dispute through compromise,,29 June 2016
975,Hong Kong should ban the trade in ivory sooner than 2021,,29 June 2016
976,HER O ES OF HONG KONG,,29 June 2016
977,[Premier Li vows to avoid roller-coaster rides in capital market],,29 June 2016
978,"Is China militarising space? Experts say new junk collector could be used as anti-satellite weapon: China's newly launched spacecraft has robotic arm to remove old satellites, but experts claim it could target orbiting enemy assets in times of war",,29 June 2016
979,Maiden flight,,29 June 2016
980,"Tobacco sales take hit from tax rises, luxury crackdown: Industry chief vows to breathe new life into sector's contributions to national coffers",,29 June 2016
981,Troubled waters,,29 June 2016
982,Delve deeper to find Hong Kong's true cost of living: Expats in the city may either go for the gweilo lifestyle or live like locals,,14 June 2016
983,Shanghai Free Trade Zone to allow companies to raise yuan bonds,,14 June 2016
984,"Xiaomi to become second-biggest stakeholder in new Sichuan bank geared towards young, internet savvy users: Smartphone maker will become second-largest investor in finance outfit targeting young users",,14 June 2016
985,Better access to China's bond market likely to lure international investors: China's easier access rules spur interest of overseas players and createnew channel for capital inflows and capital market liberalisation,,14 June 2016
986,India way behind,,14 June 2016
987,"Hong Kong retail rents yet to bottom out as landlords offer deeper discounts: Amid forecasts for 15pc drop in rents, jeweller said to have secured 55pc cut in Central location",,14 June 2016
988,Hong Kong sees first leveraged and inverse exchange-traded funds amid volatile market,,14 June 2016
989,Yuan continues to slip ahead of MSCI decision on A shares: Currency subdued ahead of key MSCI decision on inclusion of A shares in global benchmark amid renewed concerns over China's lending frenzy,,14 June 2016
990,Alibaba Pictures to combat China's movie industry challenges with big data strategies,,14 June 2016
991,Business awards kick off,,14 June 2016
992,"China property investment cools in May: Recovery unlikely in second half despite previous gain, say analysts",,14 June 2016
993,Hong Kong's digital advertising revenue to overtake TV next year: Online video streaming to drive growth despite fall in television advertising earnings as more advertisers target smartphone customers,,14 June 2016
994,"Markets thumped as jitters send investors to safe-haven assets: Lingering concerns over China's weak growth prospects, potential UK exit from European Union prompt investors to seek safe-haven investments",,14 June 2016
995,"Hong Kong needs your blood (unless you lived in Europe in the 1980s and '90s): Hong Kong needs more blood donors - but some of those who want to give find themselves prevented by rules they think need to be changed, writes Kylie Knott",,14 June 2016
996,Talking on a hands-free phone while driving can be as hazardous as using a handheld,,14 June 2016
997,"Distance star: Andre Blumberg was 40 years old before he took up long-distance running, but in only five years his endurance achievementshave earned him the unofficial title in Hong Kong as the 'Grandaddy of Ultras', writes Jeanette Wang",,14 June 2016
998,Mediterranean way trumps low-fat diet,,14 June 2016
999,Millennium Quest,,14 June 2016
1000,Last chance for Hong Kong in Monaco: One final place in the Rugby Sevens event at the Olympics is up for grabs this weekend,,14 June 2016
1001,"Good looks do attract votes, 'The Package' discovers",,14 June 2016
1002,Hong Kong nurses found guilty of misconduct in fatal blunder plead for leniency: Kowloon Hospital three guilty of professional misconduct and banned for one month after airway of 73-year-old patient blocked by gauze,,14 June 2016
1003,Tight fit,,14 June 2016
1004,Witnesses in ship assault case to head home before testifying: Kitchen helper and stewardess finally get paid and leave but it's unclear if authorities aware,,14 June 2016
1005,Chinese University academic looks to challenge pro-Beijing camp's dominance of Legco architectural seat: Dr Edward Yiu puts university career on pause as he mulls contesting September polls in bid to loosen grip of pro-Beijing camp on architectural sector,,14 June 2016
1006,"Hong Kong universities lag behind in creativity and risk-taking, rankings compiler says: Compiler of rankings says more risk-taking needed to compete with likes of Harvard",,14 June 2016
1007,"Letter of the Law: The fine line in Hong Kong between freedom of speech and national security: Backers of suffrage banner seem to have a stronger case, but don't discount concerns",,14 June 2016
1008,'Beware changing chancellor system',,14 June 2016
1009,"'i met patten, but i couldn't have foreseen occupy': Peter Mathieson felt compelled to go to the site of the 2014 protests, fearing the worst, a decision he admits was 'instinctive and emotional'",,14 June 2016
1010,Mathieson in his own words,,14 June 2016
1011,Right note sounds as Cathay rethinks instrument policy: Complaint by mother over violin ban means there may be relief in the air for musicians,,14 June 2016
1012,"Elderly Hongkongers less fit than US counterparts, study finds: Body flexibility, upper muscle strength and balance are the weakest points",,14 June 2016
1013,Final stand,,14 June 2016
1014,Hong Kong patient waits 10 months for skull restoration surgery and he still doesn't have a date: Victim of car accident says he is not trying to jump queue but merely wants date fixed for op,,14 June 2016
1015,pointer on pensions expected in a year: But Carrie Lam warns public will have to wait until next administration before any action is taken over policy of retirement protection,,14 June 2016
1016,Trash talk: new rubbish bins with smaller openings get cool reception in Hong Kong,,14 June 2016
1017,"Dismal investment growth in May endangers China's second-quarter economic outlook, say analysts: Slow pace of reforms blamed as fixed-asset and private-capital funding fall below expectations",,14 June 2016
1018,Ex-chief executive to pro-Beijing camp: 'work more closely' with government for all of Hong Kong: Former chief executive urges administration to form close partnership with political allies and give them a greater say in policymaking,,14 June 2016
1019,Decision to bar Ma Ying-jeou from visiting Hong Kong a slap in the face for democracy in Taiwan,,14 June 2016
1020,"China doesn't want trade war with Europe, says premier: Premier says Beijing wants to avoid trade war with EU as it targets market economy status",,14 June 2016
1021,hku chief rejects 'rebellious' tag: Peter Mathieson admits activism has made 'a handful of donors' think again but defends young people and their right to express themselves,,14 June 2016
1022,Hong Kong lawmakers threaten to block 'Belt and Road' scholarship funding if concerns not met,,14 June 2016
1023,Taiwan's opposition party slams ban on ex-president's trip to Hong Kong: Leadership will deny him chance to tout successes in relations with Beijing: analysts,,14 June 2016
1024,Unauthorised luxury squatter structures demolished,,14 June 2016
1025,Politicising massacre at Florida gay club clouds the real issues,,14 June 2016
1026,Reasons for rejecting Ma Ying-jeou's request to visit Hong Kong a blot on Taiwan's image,,14 June 2016
1027,Hong Kong's student leaders must understand the world beyond Facebook: Gary Cheung says no true consensus can be reached for the benefit of Hong Kong if student leaders hear only from their like-minded friends,,14 June 2016
1028,Capital account opening is on 'a stable path': Prominent economist Ba Shusong suggests expanding Shanghai-Hong Kong stock connect model to the bonds and commodities markets,,14 June 2016
1029,China selects only two astronauts for new mission so they can extend time to 30 days in space,,14 June 2016
1030,Raise of sunshine,,14 June 2016
1031,"Blooming marvel: the Chinese flower that could help save fish stocks and guard against heart disease: The seeds of the tree peony produce a liquid rich in the 'good' omega-3 fatty acids, far beyond what's found in sunflowers or olives, study finds",,14 June 2016
1032,graft-busters want trials in absentia for fugitives,,14 June 2016
1033,The lady in red,,14 June 2016
1034,Solved: mystery of singer who vanished years ago,,14 June 2016
1035,Highlight of the day,,14 June 2016
1036,ANDREW HAWKINS' DAY ONE SELECTIONS,,14 June 2016
1037,Dynamic delight,,14 June 2016
1038,Good Man to keep O'Sullivan on path to record term,,14 June 2016
1039,TRACK STARS,,14 June 2016
1040,"Yip's Cour Valant one to watch at city track: After an admirable run at Sha Tin on Sunday, the Valley specialist looks set to win soon",,14 June 2016
1041,Dairy operator China Huishan says it will continue with its creative fund raising approach,,01 July 2016
1042,"Hong Kong home prices rebound in May but unlikely to reverse the downward trend: Economic uncertainties and excess supply could crimp prices in the long term despite the marginal recovery seen in May, say industry analysts",,01 July 2016
1043,"P2P has a bright future, insists Dianrong founder, as he plans IPO within two years",,01 July 2016
1044,Yuan sees sharp move after report says PBOC wants yuan at 6.8 per dollar.: Mainland currency loses ground after reports that Beijing is not too perturbed by weakness,,01 July 2016
1045,"Asia's growing middle classes bring about more pulling together, than pushing against: HSBC says growing integration of east Asian economies offers investment prospects",,01 July 2016
1046,"Hong Kong stocks rip higher ahead of holiday weekend; Hang Seng Index closes out first-half with 5.1pc loss: Expectations of capital inflows from European markets, Shenzhen stock connect lift sentiment",,01 July 2016
1047,Regulator tightens scrutiny of IPOs: Regulator seeks to soothe investor concerns over a liquidity drain amid a slumbering stock market as companies rush to file their applications,,01 July 2016
1048,"As 5G era nears, Chinese telecoms need to transform to stay competitive",,01 July 2016
1049,China's tech giants see their fortunes turn amid Brexit fallout,,01 July 2016
1050,Chinese shoppers head online for British retail bargains: UK-made consumer products are offered at steep discounts on e-commerce platforms as the surprise Brexit vote sparks a plunge in the pound's value,,01 July 2016
1051,Message from the consul general of canada in Hong Kong and Macau,,01 July 2016
1052,PCCW seeks acquisitions to drive IT services business expansion: Company plans new investments to support its IT-related business growth in mainland China,,01 July 2016
1053,Build it and they will come: Bigger and better Badminton venue at Kai Tak Sports Hub will attract international events to Hong Kong: World's top badminton events targeted after seating boosted for new indoor centre,,01 July 2016
1054,"Zika won't stop me: Chinese number one Feng Shanshan excited for Olympic bow despite virus concerns: China No 1 says it is important for her to be at the Rio Olympics, despite top men like Jason Day and Rory McIlroy pulling out amid fears on virus",,01 July 2016
1055,"Hong Kong menu specials: vintage champagne dinner, Korean and Japanese dinner buffet",,01 July 2016
1056,Restaurant review: Andy's Chili Party in TST - where you can dial up or dial down the heat level,,01 July 2016
1057,"Restaurant review: Home Eat To Live, Central - posh vegetarian restaurant with a message",,01 July 2016
1058,Restaurant review: Involtini in Causeway Bay - affordable Italian prepared with passion and flair,,01 July 2016
1059,"Restaurant review: newcomer Buenos Aires Polo Club, Lan Kwai Fong - heavy-handed seasoning but good steaks",,01 July 2016
1060,"Tai Hang shops and restaurants feel bite of steep rent rises: Tai Hang, once a bustling area with a thriving community spirit and a budding dining scene, is suffering at the hands of rapacious landlords, writes Bernice Chan",,01 July 2016
1061,Plan for text books to go digital meets opposition: Pupils open to tablet teaching but parents are worried about its effect on kids' eyes,,01 July 2016
1062,"'He told lie after lie': Hong Kong tour guide found guilty of assaulting mainland Chinese tourists, after charges downgraded from manslaughter: Magistrate says defendant 'told lie after lie' as he tried to pass buck in case that caused outrage",,01 July 2016
1063,City to fall in with mainland clean fuel rules at sea,,01 July 2016
1064,Hong Kong lawmaker facing election defeat sticks with pro-Beijing party 'to avoid confusing supporters',,01 July 2016
1065,"Hong Kong retail sales fall 8.4pc, dragged down by decline in tourism: Fewer mainland visitors and poor economic conditions are blamed for downturn, which could last until 2018, according to one industry insider",,01 July 2016
1066,churches remain on Election committee: Members of the Christian Council also agree to draw lots for their 10 representatives on body that will help decide the city's chief executive,,01 July 2016
1067,Hong Kong street sleepers win payouts for belongings dumped in clearance operation: Men get less than half of what they wanted for losses sustained inYau Ma Tei eviction,,01 July 2016
1068,Salutes to 'man of steel': top Hong Kong officials attend funeral of industrialist: Tributes flow to industrialist and dedicated public servant Stanley Lau,,01 July 2016
1069,Top Hong Kong banker and businessman cleared of bribery,,01 July 2016
1070,Top Beijing official for Hong Kong claims pan-democrats can become 'constructive force' in restless city: Wang Guangya says Hong Kong is going through a restless period and expresses hope that the pan-democrats can be a constructive force,,01 July 2016
1071,Shame it takes a tragedy to realise our sense of community,,01 July 2016
1072,Carrie Lam awarded HK's top civic medal: Chief secretary among 310 who have been recognised for their contributions to society,,01 July 2016
1073,Growth slows in Communist Party membership,,01 July 2016
1074,"Hongkongers' sense of Chinese national pride and opinion on Beijing policy at an all time low, survey finds: Figure is a record low since annual survey began in 1997, with city's young the most disillusioned",,01 July 2016
1075,Police poised to search localists for weapons at July 1 protest as 'black bloc' rally poster sparks concern: Localist groups release poster of people armed with wooden rods ahead of July 1 demonstrations,,01 July 2016
1076,"Son of former Chinese premier Li Peng tipped to take over Communist Party helm at state enterprise watchdog: But Li Xiaopeng's rumoured appointment would not mean resurgence in family's clout, analyst says",,01 July 2016
1077,A widely-watched power struggle over China Vanke adds new twist,,01 July 2016
1078,"Is Hong Kong's July 1 rally in danger of going backwards?: Some 500,000 people marched through the city on July 1, 2003, but with the rise of localism, the young are questioning the relevance of the event",,01 July 2016
1079,"Sars to Snowden: city has seen a lot since 1997: Since the sovereignty of Hong Kong was transferred from the United Kingdom to China, the city has gone through a number of dramatic changes. On the 19th anniversary of the handover, we take a look back at some of the events that stood out:",,01 July 2016
1080,Attack in Turkey a reminder that we cannot let our guard down,,01 July 2016
1081,How Xu Jiatun won the hearts and minds of Hong Kong people,,01 July 2016
1082,"Brave firemen's deaths in industrial building blaze a consequence of Hong Kong's failed housing policies: Yonden Lhatoo says the city's failed housing policies are costing lives as the quest for extra space drives people to unregulated, dangerous alternatives",,01 July 2016
1083,Beach blanket,,01 July 2016
1084,China defiant after international tribunal sets date to announce its ruling on nation's claims in South China Sea: Beijing insists Hague tribunal has no jurisdiction over the maritime dispute and will not accept any decision imposed on it by third parties,,01 July 2016
1085,China seeks to end vaccine shortages by allowing producers to sell to clinics temporarily: Authorities ease procurement rules to expand access to elective shots,,01 July 2016
1086,Police arrested over death of young father,,01 July 2016
1087,Youth League gets creative to prove its relevance,,01 July 2016
1088,In-cub-ate her,,01 July 2016
1089,"Litany of errors led to Taiwan air crash: report: Pilot who shut down wrong engine on flight that crashed into river had history of mistakes under pressure - and airline knew it, investigation finds",,01 July 2016
1090,Tibetan film director held in detention after Chinese airport scuffle faced 'brutal and violent treatment' from police: Award winner Pema Tseden brutally treated by Qinghai police and interrogated overnight: friend,,01 July 2016
1091,"Zhubajie charges on toward unicorn status, and flotation: With the aim for unicorn status and a listing in 2017, Zhubajie hopes to turn itself into a 'super incubator' to encourage start-ups in China",,02 July 2016
1092,Cloudy outlook,,02 July 2016
1093,"Mobile game market to triple in size to 152b yuan by 2018, with Tencent out in front: Faster networks and higher living standards push revenues in internet gaming sector, mobile market set to triple to 151 billion yuan by 2018",,02 July 2016
1094,Brexit overshadows China's export to Europe,,02 July 2016
1095,"What next for Chinese yuan after Brexit? 'Yes' to devaluation. 'No' to capital outflowsCh: Brexit may have triggered the need for an immediate currency devaluation, but curbing capital outflows and renminbi fluctuations through tighter regulations continues to be the top priority for China's central bank",,02 July 2016
1096,Tempting deals: luxury properties on the market at Tai Tam and in Yuen Long,,02 July 2016
1097,David Hall on Fire as Tango and Argentum bring up a double,,02 July 2016
1098,Mojo's back: Renaissance Art caps return to form after gelding operation with Reunification Cup victroy: Fownes-trained stayer makes it two wins in 10 days to turn his form around completely,,02 July 2016
1099,One for the future: Pakistan Star shoots past rivals on debut: Griffin destroys his rivals despite missing the start and ending up well behind the second-last runner at the 800m,,02 July 2016
1100,Patience finally pays off for Masquerader as he delays retirement by a whisker,,02 July 2016
1101,Racing digests,,02 July 2016
1102,Durban demon,,02 July 2016
1103,Honey I blew up my windfall on the wrong Brexit bet: Colonial hangover blurred the fine line between safe investment and speculation for HK investors,,02 July 2016
1104,"Still made of the reit stuff, the pensioner who fought malls sell-off: Twelve years after her legal challenge, Lo Siu-lan, 79, has not quit fighting",,02 July 2016
1105,"Hong Kong-based third culture children face stresses and strains of being on the move: Children who change countries, sometimes several times, face stresses as they adapt to their new homes, and experts say it's best for youngsters to be consulted beforehand",,02 July 2016
1106,"The last straw: brothers battle to rid Hong Kong of plastic drinking straws which pollute city's waters: Campaigner Gary Stokes and his brother are seeking to get business on board in their drive to reduce plastic waste, particularly in HK waters",,02 July 2016
1107,no walk in the park for years: Residents want to see work finally begin on long delayed leisure project mooted two decades ago,,02 July 2016
1108,Trending,,02 July 2016
1109,What one man did to make a difference for Hong Kong's domestic workers: Group run by volunteers has taught 400 helpers how to swim since being set up 18 months ago,,02 July 2016
1110,How to donate,,02 July 2016
1111,"WHEN DUTY CALLS: After one of the longest fires in the city's history, the man representing Hong Kong firefighters speaks about his bosses' response to the emergency, public support, and what his colleagues will do next",,02 July 2016
1112,Everything you need to know about Hong Kong's return to Chinese sovereignty: All you need to know about Hong Kong's Special Administrative Region Establishment Day,,02 July 2016
1113,"hong kong makes its voice heard: Annual July 1 mass rally proceeds peacefullyas fears of violence by breakaway ""black mask"" protesters prove unfounded",,02 July 2016
1114,XREF TO N1: President tries to salve regional fears about Beijing's assertiveness while stressing determination to protect national interests,,02 July 2016
1115,The real question Hong Kong must ask over 'independence',,02 July 2016
1116,Beijing official accuses bookseller of 'destroying' Hong Kong's governing policy,,02 July 2016
1117,"Fishing boat captain killed, three crew members injured after Taiwan navy mistakenly fires anti-ship missile: Navy says petty officer who fired missile was unsupervised at the time, and he set weapon to 'attack' mode. But some military experts question how so many safeguards could have failed",,02 July 2016
1118,"Pilot and air traffic controller errors behind Shenzhen Airlines near crash at Hong Kong's Big Buddha statue, experts say",,02 July 2016
1119,Progress of global tech tariff cuts may hinge on China's G20 efforts,,02 July 2016
1120,Candidates drum up support on sidelines of protest,,02 July 2016
1121,Hong Kong chief executive lauds bravery of two firemen who died battling Ngau Tau Kok blaze,,02 July 2016
1122,Hong Kong protesters vent their anger on Chief Executive Leung Chun-ying: Demonstrators vent their anger at Chief Executive Leung Chun-ying amid fears over personal freedoms in the wake of the missing bookseller saga,,02 July 2016
1123,Man arrested outside liaison office as planned protests by Hong Kong independence groups thrown into doubt: Hundreds of officers seen around liaison office before intended 'black mask' rally organised by groups calling for Hong Kong independence,,02 July 2016
1124,A moment of silence amid noisy July 1 celebrations,,02 July 2016
1125,What the marchers said,,02 July 2016
1126,"'My medal is not so special,' Hong Kong's No 2 official Carrie Lam says on receiving top civic award: Chief secretary plays down getting the Grand Bauhinia Medal, the highest award, saying predecessors also received it, and fends off questions about a possible conflict of interest",,02 July 2016
1127,"Hong Kong losing the fight against human trafficking, US report finds: It's now seen to be doing bare minimum along with the likes of Afghanistan and Uzbekistan",,02 July 2016
1128,"Macau liaison office director Li Gang moved out, to be replaced by Wang Zhiming: However departure of Li Gang 'is not becausehe has done something wrong', official says",,02 July 2016
1129,No way: Hong Kong chief executive dashes hopes over changes to contentious medical bill,,02 July 2016
1130,Tesla Model S crash in Florida reminds Chinese drivers to keep eyes wide open to limits of driverless technology,,02 July 2016
1131,Best of Harry,,02 July 2016
1132,The case for better relations with the mainland is stronger than ever,,02 July 2016
1133,Make sure the foundations are there for getting the nation to take up sports,,02 July 2016
1134,"Should five-year-olds in Hong Kong really be getting homework?: Melissa Stevens says education is important but, with alarming numbers of students considering self-harm, we must avoid putting too much pressure on the young",,02 July 2016
1135,"G20 to mount multifront attack on trade slump: Raft of measures slated for Shanghai talks include ways to cut trade costs, integrate policy",,02 July 2016
1136,President takes aim at Taiwanese 'separatist forces',,02 July 2016
1137,"xi rallies cadres to steel resolve: President warns members that party's mandate will be on the line if it cannot rein in corruption, calling on them to strengthen political loyalty",,02 July 2016
1138,Earnings boost for China's 'big three' telecoms operators as tower lease fees reduced,,12 July 2016
1139,"Global TMT transactions fall 46pc in first half, bereft of 'megadeals'",,12 July 2016
1140,"I'm sorry Mr Trump, China's currency isn't the reason its share of global exports has risen so much: Trump got the culprit wrong again as the Fed has failed to bring about an industrial revival",,12 July 2016
1141,Panicked investors sell products linked to US bonds: Jittery investors selling treasury-note-linked offerings to cut losses asyields plunge to record lows amid rising global economic uncertainties,,12 July 2016
1142,"Chinese box office slows, after fewer blockbusters and an official clampdown on inflated prices: Fewer blockbusters and crackdown on inflated ticket sales bring 7 per cent decline in box-office takings in already traditionally slow second quarter",,12 July 2016
1143,Sales stable,,12 July 2016
1144,China stocks extend global rally on heightened PBOC easing hopes: Subdued inflation heightens hopes of further monetary policy easing as Chinese policymakers consider more measures to boost economic growth,,12 July 2016
1145,Hong Kong's IPO market benefits from regulations curbing back- door listings: Mainland tightening on offerings and back-door listings also cited for increase in applications,,12 July 2016
1146,"Shenzhen cancels 1.8 billion yuan deal for BYD electric buses: Shenzhen bus company cancels plan to buy 2,228 vehicles due to capacity adjustment",,12 July 2016
1147,"Zhejiang rolls out raft of measures to slash the number of unsold, unused property",,12 July 2016
1148,Artificial intelligence accelerator to promote Asian AI start-ups on world stage: Artificial intelligence accelerator to provide mentorship for firms to shine on global stage,,12 July 2016
1149,"Chinese companies lag global peers in transparency matters, says new report: Weak anti-coruption procedures and poor disclosure risks allowing corruption to thrive",,12 July 2016
1150,3 favourite Hong Kong trails of hkrunning.com founder,,12 July 2016
1151,6 more websites to steer you to the best trails in Hong Kong,,12 July 2016
1152,"Eating pasta won't make you obese - in fact, it makes obesity less likely, study finds",,12 July 2016
1153,"Hong Kong's best running trails, rated and ranked on new website: The latest website to guide runners along Hong Kong's trailsis a triumph for its founder and users, writes Jeanette Wang",,12 July 2016
1154,"4 protein powders for Hong Kong's health conscious as approved by dietitians: Protein powders are a daily reality for many athletes, dieters and vegetarians, even though dietitians warn about overuse. Li Yuling examines three of the most popular supplements",,12 July 2016
1155,"Children who exercise earn more as adults, according to 30-year Finnish study",,12 July 2016
1156,Flights of fancy,,12 July 2016
1157,What's it like to paraglide in Hong Kong? A tough hike for a quick thrill and great viewsttt: Paragliding in Hong Kong means long hikes hauling heavy gear up steep paths for the thrill of just a few minutes in the air. But Elaine Yau can't wait to do it all over again,,12 July 2016
1158,"Guangzhou R&F must field four local players to join Hong Kong Premier League, says board: A proposal to include Guangzhou R&F in the top-flight next season is met by protests with club now asked to field four Hong Kong players",,12 July 2016
1159,Red-letter day,,12 July 2016
1160,Gym members sweat it out as troubles deepen: Unswept floors and unreliable air conditioning are just two of the hurdles facing customers,,12 July 2016
1161,"Hong Kong lifeguards turn up the heat in pay dispute, with 500 set to strike: Union campaign will see 500 join strike on Sunday that is likely to shut beaches and pools across city",,12 July 2016
1162,Hong Kong superintendent faces disciplinary action over wrongful detention of autistic man for manslaughter,,12 July 2016
1163,June 4 museum closes but organisers vow to reopen,,12 July 2016
1164,"'Cancer trees' can be saved, Hong Kong experts say as they urge government not to remove those with brown root rot disease",,12 July 2016
1165,Confidence in police watchdog hits low: IPCC chairman blames bruised reputation of force for poor results in new public survey,,12 July 2016
1166,"Fewer applicants this year, but Hong Kong DSE takers face more stress than before, survey shows: More students feel pressure despite there being fewer university hopefuls",,12 July 2016
1167,Letter of the Law: why Brexit is a golden opportunity for Hong Kong,,12 July 2016
1168,refunds flak shakes thai airline: Bangkok carrier with 'mechanical problems' leaves thousands waiting to get their money back,,12 July 2016
1169,British tax consultant who stole HK$31 million from clients is jailed for nine years in Hong Kong: High Court judge says Deborah Annells had no concept of right or wrong,,12 July 2016
1170,Carson Yeung to serve rest of six-year jail sentence after losing final appeal: Former Birmingham City chairman to see out full six-year term handed down to him when he was found guilty of money laundering in 2014,,12 July 2016
1171,Hong Kong lawmakers vote down homeless shelter because it lacks air conditioners,,12 July 2016
1172,Questions on faulty trains put MTR on collision course,,12 July 2016
1173,"ICAC chief claims he alone, and not CY Leung, made decision to remove deputy: Simon Peh says it was his 'own judgment' to remove the first woman to head the ICAC's powerful investigative unit from her acting post",,12 July 2016
1174,"Two Chinese UN peacekeepers killed, two seriously injured in mortar attack in South Sudan: Peacekeepers come under attack in Juba amid clashes between rival local forces",,12 July 2016
1175,"So far it's been the US, not China, that has flouted international law",,12 July 2016
1176,Bank of East Asia facing questions over its anti-money laundering controls after 70 million yuan in transfersbEW,,12 July 2016
1177,Brexit and market access in focus at top-level talks,,12 July 2016
1178,"CY Leung should explain what's being done on rubbish problem, former top Hong Kong media official says: Experts cite floods in nearby Pearl River Delta and prolonged El Nino as causes of build-up",,12 July 2016
1179,Two California Fitness senior executives arrested on suspicion of flouting Hong Kong's trade descriptions law: Further arrests could be made as police and customs ramp up investigations of troubled gym,,12 July 2016
1180,The 46 hectares that could change cross-strait ties,,12 July 2016
1181,What is the 'nine-dash line' and why has it created so much tension in the South China Sea?: The court ruling today on Beijing's claims in the South China Sea could force the nation to clarify its ambiguous justifications to ownership,,12 July 2016
1182,"Clearly, the Link is no ordinary landlord",,12 July 2016
1183,"An effective, transparent system is the best way to tackle graft",,12 July 2016
1184,Lightning reflexes,,12 July 2016
1185,"Rubbish puts city's water at risk: Thousand of tonnes of waste has been dumped on an islet in Lake Tai, near Suzhou, home to more than 10 million, raising risk of contamination",,12 July 2016
1186,Young Chinese legal activist 'regrets' civil rights activism,,12 July 2016
1187,"178,000 years of Chinese history? That's really something to chew on: Discovery of three ancient human teeth in a cave in Guizhou adds piece to puzzle of origins",,12 July 2016
1188,Research ship begins 7th Arctic expedition: Xue Long's 128-strong team to be joined by US and French scientists on the 78-day voyage,,12 July 2016
1189,"Does the SFC really need 841 staff, each earning an average HK$1.3m annual salary?: Cost indiscipline is one of the main problems with the extra-judicial agency",,14 July 2016
1190,Investors pile into defence stocks after South China Sea ruling: Sentiment increase comes amid formation of national aircraft engine firm for China after claims on South China Sea areas are rejected by a tribunal,,14 July 2016
1191,"Li Ka-shing's Three Group helps drive Google mobile service into more countries: Tie-up allows Internet giant to offer customers high-speed data roaming access in Europe, Asia",,14 July 2016
1192,Top Shanxi official hosts investment 'road show' for struggling coal industry,,14 July 2016
1193,"Chinese corporate debt to peak by the end of 2016, analysts say: Current trade settlement structure makes it difficult for China to give up the dollar peg despite slower credit growth in the industrial sector",,14 July 2016
1194,"Data up, voice down",,14 July 2016
1195,Deutsche Bank highlights equipment manufacture and supply as keys to China's IM future: China must address key issues and further promote industry for moving up the ladder,,14 July 2016
1196,"Hong Kong, Shanghai stocks gain for third day running on stimulus optimism: Li pledges to achieve mainland's growth target of 6.5pc through reform, innovation and opening up",,14 July 2016
1197,ChemChina extends Syngenta acquisition offer deadline to September 13: ChemChina sets date of September 15 in offer for seeds and pesticides company,,14 July 2016
1198,Chinese holidaymakers heat up Asia-Pacific digital travel sales,,14 July 2016
1199,Large planes going out of fashion: Aircraft maker lowers forecast as demand for single-aisle aircraft surgeson the back of huge orders from low-cost carriers in emerging markets,,14 July 2016
1200,"'Police officers always protect each other's interest': Johnnie To on the social commentary behind new film, Three: After taking detours into a romantic comedy and musical, Johnnie To returns to the action genre that made his name, writes Edmund Lee",,14 July 2016
1201,Top 5 films to watch in Hong Kong this week: July 14-20,,14 July 2016
1202,Show has the power to shock and soothe,,14 July 2016
