,title,byline,dates,datetime
9819,Digital radio ready to rockSai Kung Veteran of the airwaves has big plans for 'the best little seaside town in Asia',"Carney, John.",23 June 2013,2013-06-23
9800,"telecoms firms Former NSA contractor claims American agents stole millions of text messages sent by Chinese phone users, who rely heavily on SMS US hacked Chinese telecoms firms","Lam, Lana; Chen, Stephen.",23 June 2013,2013-06-23
9816,Bernanke shock signals sobriety,,23 June 2013,2013-06-23
9802,[ 200 constables at passing out parade... ],,23 June 2013,2013-06-23
9815,"Ex-Gurkha officer waiting to be a Nepali Retired British colonel, 88, has adopted the 'golden' land of his fellow soldiers, but its government has not yet adopted him","Bhandari, Bibek.",23 June 2013,2013-06-23
9814,"Curatoris a rich source on antiques There is no putting a price on Ma Weidu's expertise, acquired long before much of the mainland woke up to the value of old things","Deng, Nicholas.",23 June 2013,2013-06-23
9813,Soya imports revive GM food debate Web users are wary of genetically modified beans that have gained prompt official approval,"Rosenman, Olivia.",23 June 2013,2013-06-23
9812,Ships resume patrolling waters around Diaoyus,"Chen, Stephen.",23 June 2013,2013-06-23
9811,"Ai Weiwei turns headbanger Known more for his visual art, the staunch government critic releases heavy metal album that expresses his anger at his recent treatment",Xu Donghuan.,23 June 2013,2013-06-23
9810,To Scottish folk singing via Hakka and Sam Hui As Andy Chung works on his seventh album he reflects on his Chinese roots and influences,"Carney, John.",23 June 2013,2013-06-23
9809,"Lawmakers back call for teacher security Fear of losing jobs is damaging how children are being taught, says union, but bureau chief says non-permanent positions mean flexibility","Ho, Jolie.",23 June 2013,2013-06-23
9808,Bands to play at July 1 gig but donate their fee,"Nip, Amy.",23 June 2013,2013-06-23
9807,School probed on drug expulsions Police take action after HK International School kicks out 11 students and disciplines others as a result of an internal inquiry into use of marijuana,"Carney, John.",23 June 2013,2013-06-23
9801,"[ NEWS : Edward Snowden P3-5 , Hong Kong P6-7 , China P8-9 , Asia P10 , World P11-12 , Science & Technology P13 , Opinion P14 , Newsmaker P15 , Jake's View P16... ]",,23 June 2013,2013-06-23
9794,'Priest of Refugees' cared for the underprivileged,"Rodrigues, Lancelote.",23 June 2013,2013-06-23
9803,"[ ""It doesn't matter if he's a refugee or political criminal; let's see if [the Hong Kong government] wants to give him asylum. ]",,23 June 2013,2013-06-23
9804,[ There were no winners of the first or second prizes in last night's Mark Six lottery draw. ],,23 June 2013,2013-06-23
9806,Icon's lucky charm sells at auction,"Nip, Amy.",23 June 2013,2013-06-23
9805,[ Four fishermen missing in tropical storm... ],,23 June 2013,2013-06-23
9921,Emergency medical team to help trapped victims Doctors and nurses group will be able to amputate limbs on the spot to free people,"Tam, Johnny.",24 June 2013,2013-06-24
9916,Albert Ho acted for whistle-blower Democrat met government official; Snowden's HK lawyers handled Libyan rendition case,"Lam, Lana.",24 June 2013,2013-06-24
9917,[ More reports A2-A3... ],,24 June 2013,2013-06-24
9927,Anti-graft campaign claims another big fish,"Chi-yuk, Choi.",24 June 2013,2013-06-24
9886,Banks poised to tap rich clients in second-tier cities,"Kanis, Li.",24 June 2013,2013-06-24
9926,[ About 10 to 20 per cent of vegetables grown in nine vegetable production centres [...] contain more heavy metals than the country's safety levels allow... ],,24 June 2013,2013-06-24
9925,Trio hopes their invention will fly Team comes up with 'Hummingbird' that takes three minutes to bring a flat battery back to life,"Lee, Danny.",24 June 2013,2013-06-24
9924,"Rise of the Hong Kong pop-upart fair Another city fair surfaces abroad - this time at Masterpiece London, where work by contemporary local artists will be showcased","Chow, Vivienne.",24 June 2013,2013-06-24
9918,Chicken lure won'tfly under new rules Restaurant's HK$1 promotion could fall foul of stricter trade ordinance if it doesn't mention the cost of those spring onions or ginger paste,"Nip, Amy; Moy, Patsy.",24 June 2013,2013-06-24
9923,New sale guidelines 'likely to confuse',"Nip, Amy.",24 June 2013,2013-06-24
9920,Citi ready to boost HK unit after shake-up,"Kanis, Li.",24 June 2013,2013-06-24
9922,"Lenders curtail ILAS sales ahead of new controls From July 1, institutions must declare their commission on the sale of the instruments","Kanis, Li.",24 June 2013,2013-06-24
9919,"Beijing pushes plan to protect savings deposits Deposit insurance scheme could be set up this year, as financial system faces risks associated with interest rate liberalisation, slower growth","Cai, Jane.",24 June 2013,2013-06-24
9907,"[ The article ""Chief steering Xinchen to next level as BMW supplier"", published on B3 on June 21, should have said Wu Xiaoan is the chairman of Xinchen Power and Brilliance Auto. ]",,24 June 2013,2013-06-24
9888,Shanghai land disposal to net developer 1.2b yuan,"So, Charlotte.",24 June 2013,2013-06-24
9889,PLA throws open doors at city's barracks,"Tam, Johnny.",24 June 2013,2013-06-24
9890,"Passing snowstormmade allies of foes While C.Y.'s team remained relatively tight-lipped on Edward Snowden, whistle-blower brought the pan-democrats and Beijing loyalists together","Lau, Stuart.",24 June 2013,2013-06-24
9891,Frasers thrives on extravagance curbs in China Growth in business from state firms emboldens the serviced apartment operator's ambitions,"Ren, Daniel.",24 June 2013,2013-06-24
9892,"Final say sought on corporate rescue bill With most details ironed out, HK businesses will be asked views on issues such as whether management or creditors can start proceedings","Yiu, Enoch.",24 June 2013,2013-06-24
9928,"Heavy metals poison vegetables Agriculture official says one-fifth of produce grown in Pearl River Delta contain excessive levels of arsenic, cadmium, copper and mercury","Li, Jing; Nip, Amy.",24 June 2013,2013-06-24
9908,"[ NEWS (Section A): Leading the News A4 , China A6-7 ,... ]",,24 June 2013,2013-06-24
9909,[ Jin Cai Holdings B9... ],,24 June 2013,2013-06-24
9910,[ Apple B2... ],,24 June 2013,2013-06-24
9911,At full steam,,24 June 2013,2013-06-24
9912,Punters warned on back-door listings Analysts say surges in stocks after mainland developers buy Hong Kong companies are based on risky gambles over asset injections,"Sito, Peggy.",24 June 2013,2013-06-24
9913,Post script,,24 June 2013,2013-06-24
9914,"[ Boy, 15, drives off with double-decker bus... ]",,24 June 2013,2013-06-24
9887,University chief fights to prove credibility President-elect at Lingnan struggles to avoid being seen as CY's man as critics point to his pro-establishment writings and role in politics,"Zhao, Shirley.",24 June 2013,2013-06-24
9929,"Key questions on shamed rail chief left unanswered Length of probe into Liu Zhijun indicated scale of misdeeds, but murky details of a web of corruption were not clarified in swift trial","Wang, Xiangwei.",24 June 2013,2013-06-24
9905,"HK-U.S. relations likely to sufferfrom spy saga The city and the nation have walked away from the Snowden cybersnooping episode relatively unscathed, but Washington will not be happy","Fraser, Niall.",24 June 2013,2013-06-24
9931,BMW set to boost Huachen engines The technical expertise is expected to give the company's sedans and SUVs an advantage over rival models from Buick and Mercedes,"Lam, Anita.",24 June 2013,2013-06-24
9915,"Mainland tradersturn their sightson executive pay With salaries rising faster than profits, disparity becomes new battleground for irate investors","Ren, Daniel.",24 June 2013,2013-06-24
9893,Explorer takes spirit of adventure to local school Ranulph Fiennes faces a different kind of challenge as children quiz him on his exploits,"Lee, Danny.",24 June 2013,2013-06-24
9894,"Debt weighs heavy on ties with others, survey finds People with money problems tend to stay away fromfriends and family","Lo, Wei.",24 June 2013,2013-06-24
9900,Snowden conjures up the ghosts of our long-lost spooks Hong Kong has not had a spy agency since Britain closed its Special Branch in 1995 and whisked secrets back to London before the handover,"Tam, Tammy.",24 June 2013,2013-06-24
9895,Attitudes toshark's fin changing: survey,"Choi, Christy.",24 June 2013,2013-06-24
9896,[ EDUCATION... ],"Zhao, Shirley.",24 June 2013,2013-06-24
9897,"'Truth is more important thannational interest' The Post yesterday reported Edward Snowden's claims that the US National Security Agency had hacked into computers at Tsinghua University, one of the mainland's leading research institutions. Students give their reactions","Zhai, Keith.",24 June 2013,2013-06-24
9898,Veteran of airwaves to sign off RTHK's deputy chief says Hong Kong deserves editorially independent public broadcaster as he prepares to step down after four-decade career,"But, Joshua.",24 June 2013,2013-06-24
9899,6 die in Shanghai shooting rampage,"Yan, Alice.",24 June 2013,2013-06-24
9902,"Ignorancefuels obesity in children, say doctors","Lo, Wei.",24 June 2013,2013-06-24
9903,Hotel reit offers cast-iron rents New Century attempts to attract investors for its investment trust by guaranteeing minimum rental returns for the first five years,"Li, Sandy.",24 June 2013,2013-06-24
9904,"Investors exit mainland ETF, discouraging launches","Yu, Jeanny.",24 June 2013,2013-06-24
9930,Regulation challenges wealth management firms,"Munish, Mukul.",24 June 2013,2013-06-24
9906,"[ Today: Canadian Chamber of Commerce: ""Real estate risks in Hong Kong: Are they global or home grown?"" HK Club. ]",,24 June 2013,2013-06-24
9943,China flexes its muscles in supercomputers Market appetite for powerful computing in spotlight as top 500 list ranks Tianhe-2 as No1,"Perez, Bien.",24 June 2013,2013-06-24
9942,"Challenges stacked against NW Hotel While the offering has been deferred, the trust would be a hard sell even in a strong market","Chan, Ray.",24 June 2013,2013-06-24
9941,[ Declining trust. ],,24 June 2013,2013-06-24
9940,Housing needs a swift response,,24 June 2013,2013-06-24
9939,Snowden made the right move,,24 June 2013,2013-06-24
9938,"Shanghai's new bookstore lacks chapter in self-confidence By restricting news of the opening of an iconic Taiwanese bookstore in Shanghai Tower, how does the city expect to compete with Hong Kong?",,24 June 2013,2013-06-24
9937,fish on tap Mark Kwok is raising thousands of giant groupers in tanks of salted tap water on the shores of Deep Bay to feed hungry gourmets Fresh farmed,"Tsang, Denise.",24 June 2013,2013-06-24
9936,"Rising economic stress behindprotests in Brazil and Turkey When times are good, people are happy to ignore politics, but, as the unrest in Sao Paulo and Istanbul attests, things can change dramatically",,24 June 2013,2013-06-24
9935,"Hongkongers can't be bought, march organiser says","Siu, Phila.",24 June 2013,2013-06-24
9934,Famous faces take to the water in bathtubs,"Tam, Johnny.",24 June 2013,2013-06-24
9933,[ Student drinks pesticide... ],,24 June 2013,2013-06-24
9932,Economic climate set to play role in listings plans,"Munish, Mukul.",24 June 2013,2013-06-24
9944,Exco call to put off suffrage debate Pro-Beijing figure says city should get its house in order before it kicks off consultation for 2017. But pan-democrats say it's just a stalling tactic,"Siu, Phila; Lau, Stuart; Kang-chung, Ng.",24 June 2013,2013-06-24
9901,Lift-maker Kleemann targets China Greek manufacturer will use new plant as springboard for plan to boost Asian sales,"Sito, Peggy.",24 June 2013,2013-06-24
10073,Little bright red rarity lights up stamp auction,"Ho, Jolie.",25 June 2013,2013-06-25
10034,"CITY OF change Thai metropolis transforms itself from backpackers' stop to commercial hub, writes Mukul Munish Business capital","Munish, Mukul.",25 June 2013,2013-06-25
10059,Mainland economy weakens across the board China Beige Book reports decline in retail and services sectors and drop in corporate loans,"Edwards, Nick.",25 June 2013,2013-06-25
10069,"[ US, Russia to talk about talks on Syria... ]",,25 June 2013,2013-06-25
10068,"Only the conceitedtalk about corporatesocial responsibility The large majority of corporations already honour ethical values and respect people, communities and the natural environment","van der Kamp, Jake.",25 June 2013,2013-06-25
10067,"[ NEWS (Section A): Leading the News A3 , Edward Snowden A4-5 , China A6-9 , China Digest A9 , Asia A10 , World A11-13 ,... ]",,25 June 2013,2013-06-25
10066,[ I feel like a... ],,25 June 2013,2013-06-25
10065,[ Beijing's decision A4... ],,25 June 2013,2013-06-25
10064,[ Climber's dream ended by terrorist bullets... ],,25 June 2013,2013-06-25
10084,Fiji's airline bows to pressure on shark fins Green groups jubilant after successful campaign to stop controversial cargo being carried into Hong Kong,"Parry, Simon.",25 June 2013,2013-06-25
10063,Call foramnestyover flatleasing Civil servants' union says judge's ruling that cross-leasing scheme was legal isn't enough to stop members fearing they may be next,"Wong, Olga.",25 June 2013,2013-06-25
10061,Jailed ex-official refuses to testify Ao Man-long invokes his right to be excused from taking the stand in Macau graft trial,"Siu, Phila.",25 June 2013,2013-06-25
10060,Jailed ex-official refuses to testify Ao Man-long invokes his right to be excused from taking the stand in Macau graft trial: [1],"Siu, Phila.",25 June 2013,2013-06-25
10058,Markets are 'recalibrating' Analysts view sell-off as short-term volatility,,25 June 2013,2013-06-25
10057,Businesses dig in to fight work hours plan Coalition of small and medium-sized firms says proposed law to standardise working hours will lead to higher costs and business closures,"Zhao, Shirley.",25 June 2013,2013-06-25
10056,Shares plunge amid cash crunch panicMainland shares fall over credit squeeze Hang Seng Index and Wall Street slump as Shanghai sees 'Black Monday' after biggest fall in four years following squeeze in interbank market,"Ren, Daniel.",25 June 2013,2013-06-25
10054,Union lawmakers may tip balance on landfill plan,"Chi-fai, Cheung.",25 June 2013,2013-06-25
10062,Government hits backover UScriticismHK government hits back over US criticism Washington accused of failing to provide crucial information on arrest demand,Agence France-Presse.,25 June 2013,2013-06-25
10053,[ AXA B6... ],,25 June 2013,2013-06-25
10082,Israeli guiltyof launderingHK$139m in gold Construction worker claimed he did not know the 342 bars were the proceeds of a crime,"Ng, Joyce.",25 June 2013,2013-06-25
10080,Only nod by Beijing can make commodities dream come true Hong Kong investors know more about the price of property than the cost of sugar or aluminium,"Yiu, Enoch.",25 June 2013,2013-06-25
10070,"[ Today: Australian Chamber lunch: ""Get smart: Understanding clients and their whims"". ]",,25 June 2013,2013-06-25
10071,Officials convicted over housing rent fraud Judge accepts that cross-leasing was not illegal but officials' deal was 'bogus',"Chan, Thomas; Wong, Olga.",25 June 2013,2013-06-25
10072,"Moody's drops rating on HK banks Agency downgrades system in city from stable, citing worries over exposure to mainland risks and negative real interest-rate environment","Lam, Anita.",25 June 2013,2013-06-25
10017,"Australians in two minds over China Think tank's survey finds respondents recognise the significance of relations with China, but attach more importance to the United States","Rosenman, Olivia.",25 June 2013,2013-06-25
10016,"Distance no barrier to China's Arctic ambitions A relative latecomer, Beijing cozies up to Nordic nations in a bid to increase its influence in a region rich in oil and natural gas reserves","Wall, Kim.",25 June 2013,2013-06-25
10015,Tough new lawsin Taiwan to curbdrink-driving A motorist who has three cans of beer could be jailed for two years; 10 years if causing a death,"Chung, Lawrence.",25 June 2013,2013-06-25
10081,MY TAKEWhen scholars take a radical turn,"Lo, Alex.",25 June 2013,2013-06-25
10014,Helper serves up more than just a cuppa Maid may face jail after spiking employer's tea with mix of urine and dirty laundry water,"Lo, Clifford.",25 June 2013,2013-06-25
10074,"Father'sdarkest day: I knewit was her As he ran upstairs to escape the flames, his youngest child in his arms, he heard a scream he would never forget, inquest into blaze hears","Tam, Johnny.",25 June 2013,2013-06-25
10075,CY loses honeymoon stakes to Tsang Democratic Party compares first years of the chief executives and finds Leung way behind,"Kang-chung, Ng.",25 June 2013,2013-06-25
10076,Bird flu threat has faded but experts warn it is likely to return No new cases this month but expert warns city to be prepared for its return in the autumn,"Lo, Wei.",25 June 2013,2013-06-25
10077,"David Tang writes women into book fair forum A chance to question Jung Chang, whose books are banned on the mainland, and Erica Jong","Chou, Oliver.",25 June 2013,2013-06-25
10078,'Crazy' levels of pesticides found in Chinese herbs,"Lo, Wei; Zuo, Mandy.",25 June 2013,2013-06-25
10079,Strong defence of autonomy needed for two systems to work HK officials sometimes forget both halves of our political model must be put on an equal footing,"Davis, Michael.",25 June 2013,2013-06-25
10013,[ Pair arrested after lying about car crash... ],,25 June 2013,2013-06-25
10052,[ Best foot forward. ],,25 June 2013,2013-06-25
10055,Snowden's 'cybermole' admission Fugitive whistle-blower reveals for first time he took job at US government contractor with the sole aim of collecting proof of spying activities,"Lam, Lana.",25 June 2013,2013-06-25
10050,"Small and medium banks hit hard by cash crunch Shares of lenders slump in Shanghai trading, reflecting panic in the market, particularly in banks with a large proportion of interbank assets","Cai, Jane.",25 June 2013,2013-06-25
10027,"A dinner date with a lot on their plate Lawmaker and lawyer Albert Ho tells of helping Snowden make his escape, with the logistics discussed over pizza and fried chicken","Lam, Lana.",25 June 2013,2013-06-25
10026,"[ China's Arctic intentions are better understood as a long-term, regional, geopolitical strategy, determined to strengthen its status as an emerging global power... ]",,25 June 2013,2013-06-25
10025,AXA seeks bigger mainland presence French insurance giant sees huge prospects in Chinese market and wants to expand through acquisitions and joint ventures,"Man-ki, Kwong.",25 June 2013,2013-06-25
10024,Collecting stuff in Hong Kongjusta waste of space Moving out of parents' home with all your precious belongings is not as easy as it seems,"Leung, Paggie.",25 June 2013,2013-06-25
10023,Democratisation 'is inevitable' Blind activist Chen Guangcheng says the weight of demands from ordinary mainlanders for rights will become an irresistible force,"Yu, Verna.",25 June 2013,2013-06-25
10022,Hague seeks to calm the waters over Tibet,"Chi-yuk, Choi.",25 June 2013,2013-06-25
10021,[ Charges over vehicle duel... ],,25 June 2013,2013-06-25
10020,Hutchisonexpands 'backbone network' Upgrade of infrastructure will increase transmission speeds to 100 gigabits per second from 10Gbps and meet demand for bandwidth,"Perez, Bien.",25 June 2013,2013-06-25
10019,Li flagship buys Irish mobile firm for 780m,"Perez, Bien.",25 June 2013,2013-06-25
10018,Zhejiang alumni oppose government's appointee,"Feng, Vicky.",25 June 2013,2013-06-25
10030,Murderer wantsminimumterm in jail,"Chiu, Austin.",25 June 2013,2013-06-25
10051,[ Freetech Road Recycling Technology (Holdings) B8-9... ],,25 June 2013,2013-06-25
10031,"A man, a plan, a canal: Panama rival unveiled Mystery Beijing businessman Wang Jing is due to tell the world today about his scheme to build a US$40b canal across Nicaragua","So, Charlotte; Butt, Rachel.",25 June 2013,2013-06-25
10032,[ Growing crisis. ],,25 June 2013,2013-06-25
10035,Offbeat attractions,,25 June 2013,2013-06-25
10036,"Suburban retreat LIFE OF LEISURE Development amid green spaces draws people north to the New Territories, writes Mukul Munish Breaking free","Munish, Mukul.",25 June 2013,2013-06-25
10037,"MODERNevolution Historic district continues to develop into a modern area for business and pleasure, writes John Cremer Rapid transformation",,25 June 2013,2013-06-25
10049,Mountaineer was prepared to die - but not in gunfire Yang Chunfeng just 3 peaks short of climbing world's top 14 when terrorists cut him down,"Yang, Chunfeng.",25 June 2013,2013-06-25
10083,"HK airlines dive into budget travel market With the city lagging in the low-cost sector, HK Express and Jetstar are expected to help boost passenger numbers through regional services","So, Charlotte.",25 June 2013,2013-06-25
10048,Expert tells of low-quality DNA profiling on will Specialist agrees that his conclusion could be overturned if contrary evidence comes to light,"Chiu, Austin.",25 June 2013,2013-06-25
10047,The extra smile,,25 June 2013,2013-06-25
10046,[ Radical action could damage city's economy... ],,25 June 2013,2013-06-25
10033,Wine and dine,,25 June 2013,2013-06-25
10028,Shedding light onthe lives of the visually impaired Exhibition aims to tackle prejudices by offering a different view of the city's sights and sounds,"Che, Charmaine.",25 June 2013,2013-06-25
10045,[ Rapid response when the rich get robbed... ],,25 June 2013,2013-06-25
10043,Many private clubs have helped sports inthe city to develop,,25 June 2013,2013-06-25
10042,The rubbish ofa waste policy,,25 June 2013,2013-06-25
10041,Xi exudes a confident China,,25 June 2013,2013-06-25
10040,display A dazzling,,25 June 2013,2013-06-25
10039,"P.L.A. navy's latest vessels 'unsuitable' Ukrainian-built hovercraft may be too fast ortoo big for operations in the South China Sea and Taiwan, say foreign military experts","Chan, Minnie.",25 June 2013,2013-06-25
10038,"ASIANhospitality From budget to luxury options, serviced apartments flourish in the region, writes Mukul Munish overview","Munish, Mukul.",25 June 2013,2013-06-25
10044,Beijing's signal to banks:credit creation must slow The central bank has eased the liquidity squeeze in money markets but with conditions as investors downgrade their expectations for growth,,25 June 2013,2013-06-25
10029,"Controversial chemical 'no more harmful than coffee' People's Daily says the public has exaggerated the dangers of projects using paraxylene, but its article fuels concern over petrochemicals","Li, Jing.",25 June 2013,2013-06-25
10160,"[ The streets are telling us that the country wants quality public services, more effective measures to combat corruption... ]",,26 June 2013,2013-06-26
10159,"[ The caption in the article ""AXA seeks bigger mainland presence"" published on B6 yesterday incorrectly identified Mike Bishop, the chief executive of AXA in Asia. ]",,26 June 2013,2013-06-26
10158,"[ The article ""Jailed ex-official refuses to testify"" on page C1 yesterday, said a Macau court heard from Lo Hing-hung, head of investment at Jones Lang LaSalle's Hong Kong office. ]",,26 June 2013,2013-06-26
10157,[ Shenzhou-10 astronauts back to earth... ],,26 June 2013,2013-06-26
10162,Tours enhance cruise appeal Boutique onshore excursions add to the experience,"Chan, Keith.",26 June 2013,2013-06-26
10161,Tours enhance cruise appeal Boutique onshore excursions add to the experience: [1],,26 June 2013,2013-06-26
10163,of the Fed The world has come to know who really controls financial markets after Ben Bernanke's confidence-killing statement on US bond buying last week The power,"Rafferty, Kevin.",26 June 2013,2013-06-26
10085,Buyers retreat over fears of interest rate rises US Federal Reserve moves could spark falls in Hong Kong house prices in the next six months,"Sito, Peggy.",26 June 2013,2013-06-26
10165,[ On US whistle-blower Edward Snowden:... ],,26 June 2013,2013-06-26
10166,[ Widespread waste charges are essential... ],,26 June 2013,2013-06-26
10167,Bank ratings no mirror of reality,,26 June 2013,2013-06-26
10168,Reduce the wealth gap by giving more help to poor students,,26 June 2013,2013-06-26
10169,US the one with explaining to do,,26 June 2013,2013-06-26
10156,[ On her bike. ],,26 June 2013,2013-06-26
10164,[ No herbal remedy. ],,26 June 2013,2013-06-26
10155,"[ NEWS (Section A): Leading the News A3 , Focus A4 , China A5-7 , China Digest A7 , Asia A8 , World A9-11 , Opinion A12 , Insight A13... ]",,26 June 2013,2013-06-26
10086,"Landfill pitch headed for defeat DAB and union lawmakers will vote down plan to expand dumping site in Tseung Kwan O, but two other proposals may still get backing","Lee, Ada.",26 June 2013,2013-06-26
10153,[ Macau Legend Development B5... ],,26 June 2013,2013-06-26
10107,Illegal drug found inblaze death toddler Pathologist tells of his shock of finding Ice in body of youngest victim of fire that swept through subdivided To Kwa Wan tenement,"Chan, Thomas.",26 June 2013,2013-06-26
10108,"Police biggest government buyer of wine The force bought 1,622 bottles over three years, while immigration department comes in second","Nip, Amy.",26 June 2013,2013-06-26
10109,"Principals raise doubts over new curriculum Most believe it does not bring an enjoyable learning experience for pupils, survey shows","Zhao, Shirley.",26 June 2013,2013-06-26
10111,"Tobacco smuggling sparks call for action Customs and police could be pooling resources to tackle the trade at the source, says veteran","Siu, Phila.",26 June 2013,2013-06-26
10112,Unhappyworkershunt fornew jobs,"Siu, Phila.",26 June 2013,2013-06-26
10113,"[ China follows the Goldilocks formula It will push, but not too hard. ]",,26 June 2013,2013-06-26
10114,Dragonair to rein in plans for expansion The carrier will cut back on hiring cabin crew and buying new aircraft because of mainland economic woes and slow air traffic growth,"So, Charlotte.",26 June 2013,2013-06-26
10137,Book Fair aims to attract 1m visitors This year's line-up includes more than 560 exhibitors and 400 events,"Ngo, Jennifer.",26 June 2013,2013-06-26
10136,"Anson Chan keeps it real for 2017 Perfect democracy may not be possible when it comes to nominating committee, ex-official says","Cheung, Tony; Tam, Johnny.",26 June 2013,2013-06-26
10135,"500,000 internet users back HKTV But the television station says its plans for a revolution are on hold as it waits for a licence","Chow, Vivienne.",26 June 2013,2013-06-26
10134,"'Thorny issues' resolved, says C.Y. in report card Chief executive lists achievements of his first year in office, but critics accuse him of taking undue credit while ignoring failings","But, Joshua; Cheung, Tony.",26 June 2013,2013-06-26
10133,Women jailed for deception during paid prison visits,"Tam, Johnny.",26 June 2013,2013-06-26
10132,Sohu boss buys Sunseeker rights Mainland tycoons team up to fulfil the dream of a James Bond lifestyle for their mega rich pals as Rolls-Royces and Bentleys become old hat,"Chen, George.",26 June 2013,2013-06-26
10115,[ Glowing environment report for oil refinery... ],,26 June 2013,2013-06-26
10116,Xi seeks unity and discipline from top cadres Party chief tells Politburo members to carry out 'honest criticism' and also self-criticism,Zhuang Pinghui.,26 June 2013,2013-06-26
10117,Blind activist hails Taiwan's guiding light Chen Guangcheng praises island's democratic achievements as an example for the mainland,"Yu, Verna.",26 June 2013,2013-06-26
10118,Commodity marketspin hopes on HK ties,"Yu, Jeanny.",26 June 2013,2013-06-26
10154,"[ Mainland property agent Home Link said the number of new flats sold during the week between June 17 and 23 rose to 1,719, and the average transaction price rose 13.2 per cent to 24,984 yuan per square metre. ]","Li, Sandy.",26 June 2013,2013-06-26
10131,Narrow escape,,26 June 2013,2013-06-26
10130,MY TAKEHow C.Y. won this spying game,"Lo, Alex.",26 June 2013,2013-06-26
10129,Luxury era ends for elite businesses Many high-end vendors are turning to ordinary folk as Beijing cracks down on extravagance,"Sun, Celine.",26 June 2013,2013-06-26
10128,Kerry upbeat over launch of Bayview Executive of developer's real estate division is positive new project in Ma Tau Kok will attract buyers despite new rule on primary sales,"Sito, Peggy.",26 June 2013,2013-06-26
10127,"[ Aqua 33, Pok Fu Lam... ]",,26 June 2013,2013-06-26
10106,Flight from HK 'may strain Sino-US ties' Analysts suggest fallout on relations will be minimal despite Washington's obvious anger,"Li, Jing; Wall, Kim.",26 June 2013,2013-06-26
10126,[ Justice Minister Rimsky Yuen Kwok-keung's account of his negotiations with Washington. ],,26 June 2013,2013-06-26
10124,"First mainlander heads UN agency Li Yong, a vice-finance minister, gets the nod as director general of the United Nations Industrial Development Organisation","Zuo, Mandy.",26 June 2013,2013-06-26
10123,[ Good deed kills birds... ],,26 June 2013,2013-06-26
10122,President to seek common ground over Pyongyang North Korea's nuclear programme and trade relations will be high on the agenda during a three-day state visit that signals Seoul's new priorities,"Wall, Kim.",26 June 2013,2013-06-26
10121,Man on death row fails to claim another killing,"Zhai, Keith.",26 June 2013,2013-06-26
10120,"Mainland property retainsits appeal despite the risks Jeremy Liebster and Jennifer Chase, of DLA Piper, Hong Kong, discuss the rise of private equity real estate investment in China","Liebster, Jeremy; Chase, Jennifer.",26 June 2013,2013-06-26
10119,HKE x calms fears in London and mainland Charles Li highlights partnership and co-operation in the bourse's move to diversify into commodities trading,"Yiu, Enoch.",26 June 2013,2013-06-26
10125,Celebrities back effort against definning,"Che, Charmaine.",26 June 2013,2013-06-26
10105,Two more nationalairlines join banon shark fin cargo Air New Zealand slaps on total embargo while Qantas will allow fins from 'sustainable sources',"Parry, Simon.",26 June 2013,2013-06-26
10110,"Restaurant firms leave plenty on the plate for investors As earnings increase, shareholders of chain operators are rewarded with higher dividends","Lam, Anita.",26 June 2013,2013-06-26
10103,"[ Today: Community Business: seminar: ""Developing a meaningful and relevant board diversity policy"". ]",,26 June 2013,2013-06-26
10139,Dagong venture to take on Big Three U.S. firms The company is joining forces with Russian and US partners to create a new ratings agency that would have its own standards for credit scoring,"Chan, Ray.",26 June 2013,2013-06-26
10140,Lenders boost deposit rates to attract funds,"Kanis, Li; Yu, Jeanny.",26 June 2013,2013-06-26
10104,Eye doctors say they're forced to play god Specialists want cornea imports resumed to ease a shortage in donations so more patients with debilitating eye problems can be helped,"Lo, Wei.",26 June 2013,2013-06-26
10142,"Manila provides a goodstart Individual investors are turning away from traditionally popular cities, finding more attractive entry prices in emerging markets","Li, Sandy.",26 June 2013,2013-06-26
10143,"No credit crisis in banking system, says central bank PBOC vows to provide liquidity to 'prudent' players when necessary to maintain stability","Cai, Jane.",26 June 2013,2013-06-26
10144,One-stop shop for loans to invest overseas,"Sito, Peggy.",26 June 2013,2013-06-26
10087,Investor sees better returns in UK,"Liu, Yvonne.",26 June 2013,2013-06-26
10145,Rethink on homes of civil servants URA may turn its attention to redeveloping flats built for government employees up to six decades ago under co-operative societies,"Wong, Olga.",26 June 2013,2013-06-26
10147,[ The big Western defence companies have no option - export or shrink... ],,26 June 2013,2013-06-26
10148,"[ In response to red panda charges, I have an alibi... ]",,26 June 2013,2013-06-26
10149,[ Nightmare airport ride darkens Black card reputation... ],,26 June 2013,2013-06-26
10150,"No, it's not 1997, but Asia is still exposed to nasty risks Some reckon there are enough parallels between financial conditions now and just before the Asian financial crisis to warrant serious concern",,26 June 2013,2013-06-26
10151,Wedding Card St vanishes off map Retailers ask if developers will honour their vows as plan for Wan Chai landmark revealed,"Ng, Joyce.",26 June 2013,2013-06-26
10152,[ American Exp B10... ],,26 June 2013,2013-06-26
10146,6 planters at Cheung Kong HQ may go,"Wong, Olga.",26 June 2013,2013-06-26
10088,"HK not ready to be a hub, say experts Brokers and buyers cite lack of infrastructure, logistics and warehouses to handle trading","Yiu, Enoch; Ng, Eric; Kanis, Li.",26 June 2013,2013-06-26
