,title,byline,dates,datetime
852,"Civil servants' pay rises must be in line with inflation, unions insist","Nip, Amy.",18-May-14,2014-05-18
858,"President Xi Jinping vows peace, as PLA top brass talks tough and with Vietnam ablaze: 'In Chinese blood,there is no DNA for aggression,' says president, as PLA top brass vows China will not 'lose an inch' of its territory","Chan, Minnie.",18-May-14,2014-05-18
859,"Flight MH370 relatives meet again in Beijing to get search update from airline: Starved of news since aid centre shut, they reiterate demands and detain airline staff","Wu, Nan.",18-May-14,2014-05-18
860,Johnny Wei founded cross-border green group to get public involved in planning: Young activists saypublic participation in planning process is crucial for preserving the environment in the Pearl River Delta region,,18-May-14,2014-05-18
863,"Letters Question, May 18, 2014",,18-May-14,2014-05-18
864,"Letters to the Editor, May 18, 2014",,18-May-14,2014-05-18
865,Narendra Modi must put rhetoric aside and build regional trust,,18-May-14,2014-05-18
866,There are better ways to discipline children than using physical violence,,18-May-14,2014-05-18
867,"Book review: Look Who's Back, by Timur Vermes",,18-May-14,2014-05-18
846,Top National Energy Administration official held in widening graft probe: Sweeping probe intoenergy sector corruption claims latest high-ranking official after stash of 100 million yuan found at home of subordinate,"Chen, Stephen; Ap, Tiffany.",18-May-14,2014-05-18
837,Vietnam prime minister issues plea for calm with further anti-Chinese protests expected in Ho Chi Minh City today: Prime ministerissues plea for calm and Beijing security chief calls for tough action with further demonstrations expected in Ho Chi Minh City,Staff Reporter.,18-May-14,2014-05-18
869,"Reshuffles at propaganda organs underscore their importance to party: From Mao's time to the present day, People's Daily and Qiushi, and their executives, have wielded great influence",,18-May-14,2014-05-18
857,"Tony Ng, jailed over 1985 Seattle Chinatown massacre, back in Hong Kong: Paroled after 28 years in US jail for robbery that left 13 dead, Tony Ng home to care for sick father","Lee, Danny.",18-May-14,2014-05-18
855,Cover-up or negligence? Lawmakers probe handling of HK$250m Mega Events Fund: That's the questionlawmakers are asking officials who failed to mention graft-buster's advice to shut HK$250m Mega Events Fund,Tanna Chong.,18-May-14,2014-05-18
854,Macau police arrest 2 with China UnionPay mobile devices,"Mok, Danny.",18-May-14,2014-05-18
856,"No reason yet to end 50-hour filibuster, says Legco president",Tanna Chong.,18-May-14,2014-05-18
853,Decision put off until September on relics at To Kwa Wan MTR station site: Fate of historical finds in To Kwa Wan won't be considered until after September,"Lee, Ada.",18-May-14,2014-05-18
838,GLOBETROTTING CHARLEY LANYON,,18-May-14,2014-05-18
839,This Week: Index of highlights,,18-May-14,2014-05-18
840,who said it?,,18-May-14,2014-05-18
841,Chinese in Vietnam fear for their safety as attacks continue,,18-May-14,2014-05-18
842,Chinese workers in Vietnam fear for their safety amid attacks,,18-May-14,2014-05-18
843,Deadly riots in Vietmam over Chinese oil rig put investment at risk: Chinese factory owners reappraise plans in Vietnam after plants attacked,"Tsang, Denise.",18-May-14,2014-05-18
844,Glenn Greenwald on Hong Kong's key role in Snowden's NSA document leak,"Lam, Lana.",18-May-14,2014-05-18
845,Seven arrested in Xinjiang over deadly attack May 1 at Urumqi train station: Most of the suspects found at farm after intensive search come from the same family,"Chen, Stephen.",18-May-14,2014-05-18
868,Exports a handy fudge when playing the Hong Kong GDP numbers game,,18-May-14,2014-05-18
847,"Chinese gold miners face many obstacles to doing business in Ghana: Minersfrom China face corruption, legal obstacles and even physical danger as they work the African country's soil for the precious metal","Nip, Amy.",18-May-14,2014-05-18
849,Ombudsman's probe of emergency vehicle access hailed by blaze tragedy father: A father who losthis two children in a house fire hails Ombudman's probe of regulations governing access roads for emergency vehicles,"Lee, Danny.",18-May-14,2014-05-18
850,Arrests highlight fears over Hong Kong's role in crystal meth smuggling: Arrests of Hongkongersin Indonesia highlight the city's role as a transit point for Ice trade,"Harris, Bryan.",18-May-14,2014-05-18
851,Art Basel winds down after busy final weekend,,18-May-14,2014-05-18
848,"Hong Kong news in brief, May 18, 2014",HongKongBriefs18.,18-May-14,2014-05-18
935,Minister once jailed for sedition backs Eddie Ng's call for students to avoid Occupy Central,"Lam, Jeffie.",19-May-14,2014-05-19
936,Stranded dolphin dies after being rescued from Tung Wan beach,"Siu, Phila.",19-May-14,2014-05-19
914,"Yuan life insurance policies to remain popular in HK despite depreciation: Dearth ofinvestment options, rather than currency depreciation, is seen as the main challenge facing growth of yuan products in HK","Yiu, Enoch.",19-May-14,2014-05-19
911,China Rongsheng Heavy Industries signs US$1b shipbuilding contract,"Yu, Jeanny.",19-May-14,2014-05-19
934,"Hongkongers urged to spend a minute less in shower to save 10 litres of water a day: A minute less in the shower can save 10 litres of fresh water a day, development chief says","Chan, Samuel.",19-May-14,2014-05-19
912,Sino Land moves into dishwashing to save Hong Kong restaurants money: Property developerexpands cleaning services offering cheaper answer to city's restaurants facing hiring problem,"Li, Sandy.",19-May-14,2014-05-19
898,Cybersecurity official warns of 'ideological penetration': US Stuxnetcomputer worm attack on Iran and Snowden revelations are cited as examples of the types of online threats facing the nation,"Li, Jing.",19-May-14,2014-05-19
940,Lab Report,"Wang, Jeanette.",19-May-14,2014-05-19
924,"City digest, May 19, 2014",,19-May-14,2014-05-19
887,"Art Basel Hong Kong wows 'the sophisticated': Fair attracts about 65,000 with more in-the-know buyers attending event","Tam, Johnny.",19-May-14,2014-05-19
932,"Artists get chance to brush up at London academy: Exchange scheme offers four-week programme for students from HK, Beijing and London","Nip, Amy.",19-May-14,2014-05-19
931,"War over words speaks volumes about 'world city': If Ambrose Lam was trying to dodge trouble by refusing to use English, it backfired","Tam, Tammy.",19-May-14,2014-05-19
930,Rural strongman Lau Wong-fat plans to publish biography: Rural lawmakersays he plans to publish a biography detailing his journey from a poor farming family to top political power broker,Tanna Chong.,19-May-14,2014-05-19
929,Flight for freedom,,19-May-14,2014-05-19
928,20 per cent more elderly seeking treatment for serious eye condition each year,"Tsang, Emily.",19-May-14,2014-05-19
913,"China's ban on overseas auditors raises concern over transparency: Ahead ofAlibaba's huge US listing, Chinese regulator proposes a ban on international firms auditing the books of mainland IPO hopefuls","Yiu, Enoch.",19-May-14,2014-05-19
933,Caution urged over tech-savvy perverts: Political partywarns peeping Toms are using more sophisticated equipment that can be easily and cheaply bought across the city,"Kao, Ernest.",19-May-14,2014-05-19
888,Ethnic Chinese leader takes charge of Jakarta,,19-May-14,2014-05-19
899,"Shenzhen 'trailing HK as arts centre': Fair held in city proves it has yet to fulfil its ambition to become cultural hub, observers say",He Huifeng.,19-May-14,2014-05-19
890,New York going the way of Hong Kong with its 'micro-apartments',"Lo, Alex.",19-May-14,2014-05-19
948,"Make that a double: HK rules in Singapore: Lucky Ninedefends Sprint title in commanding fashion, while Dan Excel cruises to Cup victory, with Military Attack filling third position","Cox, Michael.",19-May-14,2014-05-19
947,Eastern Salon clinch dramatic Cup win over Kitchee with last-gasp goal: Da Silva scores a last-gasp goal to stun champs Kitchee in FA Cup final,Chan Kin-wa.,19-May-14,2014-05-19
946,AUSSIE RULES: Australian Football League.,,19-May-14,2014-05-19
945,Rearward Glance - From the 1960s to the Present,,19-May-14,2014-05-19
944,Bad Neighbours (IIB),,19-May-14,2014-05-19
943,Alisan Fine Arts,,19-May-14,2014-05-19
942,Style Check: labels promote cruise and resort collections with gala shows,,19-May-14,2014-05-19
939,Hits & Myths: cough syrups,"Gonzales, Sasha.",19-May-14,2014-05-19
941,J. Crew CEO Millard Drexler explains why the retailer is expanding into Asia: J. Crew is finally opening stores in the city. CEO Millard Drexler tellsJing Zhangwhy the brand sees a bright future in Asia,"Zhang, Jing.",19-May-14,2014-05-19
937,"Robotics guru David Hanson hopes to turn the city into a hive of android activity: US robotics designer David Hanson has his sights set on turning Hong Kong into a hub of android activity, writesBernice Chan","Chan, Bernice.",19-May-14,2014-05-19
910,Property transactions decline despite Hong Kong stamp duty reform: Relaxation of double stamp duty fails to boost transactions in flats but buyer interest perks up,Toh Han Shih.,19-May-14,2014-05-19
909,Mainland lenders unlikely to sell cheap mortgages: Looser policyand deeper price cuts could be the way to go to prop up the housing market as mainland banks seek to protect their margins,"Chiang, Langi.",19-May-14,2014-05-19
908,events,,19-May-14,2014-05-19
907,Mainland probe of fund managers sparks exodus from industry,"Ren, Daniel.",19-May-14,2014-05-19
906,Beijing vows to step up economic reform,,19-May-14,2014-05-19
905,Photos: Firefighters battle fierce blazes in Southern California,,19-May-14,2014-05-19
904,Unique role of native English teachers often overlooked,,19-May-14,2014-05-19
903,Property slump will test Beijing's economic resolve,,19-May-14,2014-05-19
902,Libraries still play a vital learning role,,19-May-14,2014-05-19
901,"Letters to the Editor, May 19, 2014",,19-May-14,2014-05-19
900,"Letters Question, May 19, 2014",,19-May-14,2014-05-19
938,"Beware the negative effects of too much screen time for children: Too much screen time for children is not just detrimental physically but can inhibit communication skills, writesSunory Dutt","Dutt, Sunory.",19-May-14,2014-05-19
897,"China Digest for May 19, 2014",,19-May-14,2014-05-19
896,Aggression is not part of national character,"Wang, Xiangwei.",19-May-14,2014-05-19
895,Filibustering lawmakers say fiscal crisis is government bogeyman: Filibusteringlawmakers behind a budget impasse say city's fiscal crisis is a government bogeyman,"Wong, Olga.",19-May-14,2014-05-19
894,Singaporean artist Lee Wen says he was attacked in Hong Kong: Singaporean was found unconscious and bloodied in toilet after City University forum,"Chan, Samuel; Lam, Jeffie.",19-May-14,2014-05-19
893,The rich club: What you'll pay for secondhand memberships around town,,19-May-14,2014-05-19
892,Mainland investors pushing up membership prices at HK's elite clubs,"Kang-chung, Ng.",19-May-14,2014-05-19
891,Mainland investors pushing up membership prices in HK's elite clubs,"Kang-chung, Ng.",19-May-14,2014-05-19
889,Firm grip kept on anti-China protests in Hanoi and Ho Chi Minh City as Beijing urges trips to be cancelled: Fresh protestsheld in Ho Chi Minh City and Hanoi as Beijing urges cancellation of trips to Vietnam and suspends bilateral exchanges,Staff Reporter.,19-May-14,2014-05-19
915,"China urged to develop hi-tech products rather than replying imports: Rather than importing solutions for its problems, a London group says it would be better for China to grasp modern technologies","Ren, Daniel.",19-May-14,2014-05-19
927,Still rolling,,19-May-14,2014-05-19
925,In a foul mood,,19-May-14,2014-05-19
926,"One in two Hongkongers don't know how to become organ donors, poll reveals","Lo, Wei.",19-May-14,2014-05-19
920,Government yuan bond bomb may turn out to be a dud: Ministry of Financemay find the Hong Kong public less enthusiastic about its latest yuan debt issue,"Moiseiwitsch, Jasper.",19-May-14,2014-05-19
923,By-election cleared of vote-fraud claim,,19-May-14,2014-05-19
922,'Expired' but still good enough to eat: Tests find food safe to consume long after expiry as study highlights confusion over labelling,"Chi-fai, Cheung.",19-May-14,2014-05-19
916,Local partners are key to Ontario Teachers' Pension Plan's success: The Canadian asset manager is well knownfor generating superior or long-term returns,"Chan, Ray.",19-May-14,2014-05-19
917,"Yuan hedging for Chinese corporates next driver: Amid rising volatility,the ability to switch to trades settled in renminbi and the use of other currency tools spell opportunity, says StanChart","Yu, Jeanny.",19-May-14,2014-05-19
919,Fatca rules still a pain for HK firms despite tax deal: Upcoming agreement with the US helps reduce reporting burden on some financial companies,"Yiu, Enoch.",19-May-14,2014-05-19
918,Dim sum bonds add up for global investors,"Moiseiwitsch, Jasper.",19-May-14,2014-05-19
921,"Global business best done in person - or you may regret it: Virtual conferences can never replace the chemistry of a face-to-face meeting, but for East-West exchanges that means long flights and jet lag",,19-May-14,2014-05-19
1030,Court quashes jail sentences over lawmakers' July 1 protest,"Chu, Julie.",20 May 2014,2014-05-20
1031,Mother found dead in burning apartment was 'not killed by fire': investigators: Mother found dead in junk-filled home after neighbours complain of smell; son survives,"Lo, Clifford.",20 May 2014,2014-05-20
1032,Fit & Fab: Simon Tasker,"Rachel, Jacqueline.",20 May 2014,2014-05-20
1033,"Happy foods: how your diet can shape your mood: A healthy diet can do more than just slim your waistline - eating the right foods can improve your mood and help fight depression, writesKate Whitehead","Whitehead, Kate.",20 May 2014,2014-05-20
1034,Why the diagnosis and treatment of autism for adults is often overlooked: Diagnosis and treatment of autism in adults is often overlooked.Elaine Yautraces some of the factors,"Yau, Elaine.",20 May 2014,2014-05-20
1004,"Letters to the Editor, May 20, 2014",,20 May 2014,2014-05-20
1016,"Reform crucial to HK economy, says treasury chief: Treasury chiefChan Ka-keung says reform on the mainland and athome will sharpen the city's competitive edge as a financial centre","Edwards, Nick; Yiu, Enoch.",20 May 2014,2014-05-20
1024,"Hotung's HK$120m divorce payment 'beyond his ability to pay', court told","Chu, Julie.",20 May 2014,2014-05-20
1029,Commission sets its sights on the price fixers: Price cartels area major concern for the Competition Commission. But its first job is to educate the public and companies on a new law,"Cheung, Gary.",20 May 2014,2014-05-20
1023,Greenpeace gives Nike red card over chemicals in World Cup soccer boots: Greenpeace studyblows whistle on children's soccer boots endorsed by World Cup stars over use of substances harmful to reproduction,"Fung, Fanny W Y.",20 May 2014,2014-05-20
1022,"Wine brand ambassador has his eye on the future: For Bordeaux estate'sman in Asia, the glass is half full when it comes to the Chinese wine market - even if it's not what it was a few years ago","Nip, Amy.",20 May 2014,2014-05-20
1021,One in two Hongkongers work more than 44 hours a week,"Siu, Phila.",20 May 2014,2014-05-20
1035,Above Second,,20 May 2014,2014-05-20
1006,HSBC expects to increase dividend,"Yu, Jeanny.",20 May 2014,2014-05-20
996,"Xi urges 'political solutions' to conflicts in talks with Ban: In run-upto regional security forum, president says using 'external force' to resolve global disputes will only lead to new problems","Ng, Teddy.",20 May 2014,2014-05-20
998,"China news in brief, May 20, 2014",,20 May 2014,2014-05-20
989,French foreign minister casts doubt on Chinese police patrolling Paris,"Ng, Teddy.",20 May 2014,2014-05-20
1003,"Letters Question, May 20, 2014",,20 May 2014,2014-05-20
995,"With two years left, is Taiwan's Ma Ying-jeou in danger of becoming lame duck?","Chung, Lawrence.",20 May 2014,2014-05-20
993,Knives stay sharp 100 times as long thanks to Chinese anti-wear coating,"Chen, Stephen.",20 May 2014,2014-05-20
992,Is Ma in danger of becoming lame duck president?,"Chung, Lawrence.",20 May 2014,2014-05-20
991,"Hong Kong factory owners in Vietnam leaving after anti-China riots: Businesses planning to pull out or mulling whether to do so, according to lawmaker","Siu, Phila; Kang-chung, Ng.",20 May 2014,2014-05-20
990,"HK factories 'considering leaving Vietnam': Businesses planning to pull out after riots or mulling the move, according to lawmaker","Siu, Phila; Kang-chung, Ng.",20 May 2014,2014-05-20
988,"Son of purged liberal leader Zhao Ziyang tells of China's shame, 25 years after martial law in Beijing: Zhao Ziyang's sonspeaks out on China's 'shame', 25 years after martial law was declared in Beijing",Staff Reporter.,20 May 2014,2014-05-20
999,"CIA may be withholding information about MH370, Malaysia's Mahathir says","Meng, Angela.",20 May 2014,2014-05-20
987,"Hong Kong to be 118,000 workers short by 2022,government forecasts: Government sees 118,000 jobs with no one to fill them by 2022, and a big educational mismatch","Siu, Phila.",20 May 2014,2014-05-20
986,Treat porn as a public health issue,"Lo, Alex.",20 May 2014,2014-05-20
985,"US interest rate rises a big factor in when to relax property market curbs, says Chan Ka-keung: Financial services chiefsays Fed interest rate hikes a big factor in how long property market cooling measures such as 15pc levy remain","Edwards, Nick; Yiu, Enoch.",20 May 2014,2014-05-20
984,"Property cooling measures won't ease until US interest rates rise, says Chan Ka-keung: Finance secretarywarns property market cooling measures including 15pc levy will remain at least until Fed raises interest rates","Edwards, Nick; Yiu, Enoch.",20 May 2014,2014-05-20
1020,Infection kills two Chinese sturgeons,"Mok, Danny.",20 May 2014,2014-05-20
1019,"Transport chief vows to quit if rail delay is his fault: Transport chiefnot afraid to bear responsibility for mishandling of construction project, but lawmaker says MTR management is to blame","Lee, Ada.",20 May 2014,2014-05-20
1005,Licences in Hong Kong should only go to genuine home-base carriers,,20 May 2014,2014-05-20
1017,Huadian Power surprises with HK$3.68b fat finger error,,20 May 2014,2014-05-20
1002,"By axing Australia Network, Abbott's lost sight of the big picture",,20 May 2014,2014-05-20
1001,"After anti-China riots, Vietnam must work to restore investor confidence",,20 May 2014,2014-05-20
1000,Japan faces season of peak power demand without nuclear plants,"Ryall, Julian.",20 May 2014,2014-05-20
994,New anti-wear coating for knives could boost Chinese industry,"Chen, Stephen.",20 May 2014,2014-05-20
997,"Cao Lixin, top anti-graft official, being probed on suspicion of corruption","Lau, Mimi.",20 May 2014,2014-05-20
982,"Few factories hit in Vietnam's anti-China riots were mainland-Chinese owned: Of 351 plants damaged in one province, just 14 are mainland Chinese-owned, official report says",Staff Reporter.,20 May 2014,2014-05-20
1036,Bad Neighbours (IIB),,20 May 2014,2014-05-20
1037,Ning Feng & Javier Perianes,,20 May 2014,2014-05-20
1038,Like a Dream,,20 May 2014,2014-05-20
1039,"Righteous a worthy recruit for Yung: Unlucky to strike a dirt freak, Startling Power should atone for his second in near future","Aitken, Alan.",20 May 2014,2014-05-20
1040,"Turbo-charged Joao Moreira to dominate TT at Happy Valley: Brazilian jockeyhas a finger in every pie withTwin Turbo, Spitfire and Sight Believer toplay leading roles in chase for HK$8 million","Aitken, Alan.",20 May 2014,2014-05-20
1041,"Teenage paddler Ho Kwan-kit gets dream start on professional tour: Ho, 17, is first player without a ranking to win men's singles title - the Philippines Open",Chan Kin-wa.,20 May 2014,2014-05-20
1042,By any means,,20 May 2014,2014-05-20
1043,Caspar Fownes fixing to extend fortune with Lucky Nine: Trainer is formulating plan to take tilt at Global Sprint Challenge in bid to break Japan hoodoo,"Cox, Michael.",20 May 2014,2014-05-20
1018,Democrat takes over colleague's district seat,,20 May 2014,2014-05-20
1044,"Partial reprieve for HK athletes: In a one-off decision,Olympic Council of Asia grants special permission for 14 non-SAR passport holders to compete in Incheon","Sallay, Alvin.",20 May 2014,2014-05-20
1028,Activists admit trespassing at PLA barracks: Fourth accused denies charge and loses bail money for showing up late for second time,"Chan, Samuel.",20 May 2014,2014-05-20
1015,Hong Kong in international tax talks to help defend local companies,,20 May 2014,2014-05-20
983,"Find political answers to conflicts, urges Xi",,20 May 2014,2014-05-20
1014,Ocean Park appoints Lai Sun to build new Ocean Hotel resort: Construction is expected to start later this year and the hotel is targeted for completion in 2017,"Li, Sandy.",20 May 2014,2014-05-20
1013,Nomura forms joint venture in Shanghai free-trade zone,"Chan, Ray.",20 May 2014,2014-05-20
1045,PSG 'will still have strong line-up' for Kitchee game,Chan Kin-wa.,20 May 2014,2014-05-20
1011,"Tweaking of stamp duty won't lead to big boost in home sales: Tweaking of stamp duty not likely to help much, with bank loans tighter and market weak","Liu, Yvonne.",20 May 2014,2014-05-20
1012,Gome gains as online focus pays dividends: Applianceretailer'sfirst-quarter profit soars 253 per cent year on yearas restructuring plan targeting e-commerce starts to reap rewards,"Ap, Tiffany.",20 May 2014,2014-05-20
1009,events,,20 May 2014,2014-05-20
1008,Through train stock trading scheme to be ready for October start: Treasury chiefsays authorities confident of solving problems facing cross-trading of HK and Shanghai shares before launch in October,"Edwards, Nick; Yiu, Enoch.",20 May 2014,2014-05-20
1007,Smell a rat? Let the market deal with it,"van der Kamp, Jake.",20 May 2014,2014-05-20
1025,"MTR jams caused by local workers, not mainland tourists, says government adviser","Lee, Ada.",20 May 2014,2014-05-20
1026,Public square planned as Queen's Pier restoration delayed for five years: Government proposes building piazza to showcase colonial history of Queen's Pier,"Wong, Olga.",20 May 2014,2014-05-20
1027,A work of art,,20 May 2014,2014-05-20
1010,Proposed mainland rules may leave many junior accountants in Hong Kong jobless: Timing of the move may reflect the fact that mainland has nine times as many accountants,"Yiu, Enoch.",20 May 2014,2014-05-20
988,Land and sea search for missing police dog,"Lo, Clifford.",21-May-14,2014-05-21
985,Chef arrested over 260km/h bike video,,21-May-14,2014-05-21
989,Parents quit ESF board over plans to raise cash as government subsidy goes: Three out of sevenelected governors resign over plans to raise money from parents as government subsidy is phased out,"Zhao, Shirley.",21-May-14,2014-05-21
987,Is this passenger strung out or just lying low?: MTR staff called in when man sets up hammock in train compartment,"Lee, Ada.",21-May-14,2014-05-21
990,Passenger strung out in 'sleeper carriage': MTR staff called in when man sets up hammock in train compartment,"Lee, Ada.",21-May-14,2014-05-21
980,Apec meeting in China delivered faint hope to expand tech tariff pact: Information Technology Agreementtalks end on a positive note with ministers pledging to find a way forward to end deadlock over tariffs,"Perez, Bien.",21-May-14,2014-05-21
962,SWAT team's use of lethal force disputed: Yunnan police say officers had no choice but to shoot suspect; witnesses say he was no threat,Keira Lu Huang.,21-May-14,2014-05-21
961,Children attacked by knifeman at school,"Lau, Mimi.",21-May-14,2014-05-21
960,Children attacked by knifeman at Hubei school,"Lau, Mimi.",21-May-14,2014-05-21
959,China and Russia say they will seek to defend 'information space',"Meng, Angela.",21-May-14,2014-05-21
958,Taipei sends delegation to seek compensation from Vietnam: Delegation from Taipei heads to Vietnam to assess factory damage and ask for compensation,"Chung, Lawrence.",21-May-14,2014-05-21
957,Sun sets on joint HK-Shenzhen solar project,"Chi-fai, Cheung.",21-May-14,2014-05-21
966,China's railway vision has its limits,,21-May-14,2014-05-21
967,"Letters Facebook, May 21, 2014",,21-May-14,2014-05-21
968,"Letters Question, May 21, 2014",,21-May-14,2014-05-21
970,Official regret over building collapse a rare display of feeling in North Korea,,21-May-14,2014-05-21
956,Refugee-screening system slammed as a confusing 'shambles': [1],"Chiu, Joanna.",21-May-14,2014-05-21
971,Public awareness must be raised about alcohol-related harm,,21-May-14,2014-05-21
973,"China's rapid trade growth is at an end, says top government official: Beijing officialsays rising labour costs and global competition mean the mainland can no longer rely on foreign trade for high growth rates","Ruan, Victoria.",21-May-14,2014-05-21
974,Mainland regulator sets IPO quota to soothe investors' fears,"Ren, Daniel.",21-May-14,2014-05-21
975,SFC to step up oversight of investment-linked insurance: Tighter rules for investment-linked policies aim to protect investors from high pressure tactics,"Yiu, Enoch.",21-May-14,2014-05-21
1005,3812 Contemporary Art Projects,,21-May-14,2014-05-21
950,"Xi puts on a show of solidarity with Putin by signing joint declaration: Leaders defymounting pressure by opposing international interference and launching joint naval exercises, but fail to sign gas supply deal","Ng, Teddy.",21-May-14,2014-05-21
1007,Pick of the day,,21-May-14,2014-05-21
1011,"Mixed reception expected for Kai Tak, Tai Po sites: Tendering closes on Friday with the urban space likely to attract stronger interest","Liu, Yvonne.",21-May-14,2014-05-21
949,Public lends a big hand in anti-graft battle,,21-May-14,2014-05-21
1009,Record-setting prodigy Lucy Li wants to play for Hong Kong: Lucy Li becomes youngest player to qualifyfor the US Women's Open at 11 years of age,"Prentice, Noel.",21-May-14,2014-05-21
1010,Asian investors eye HSBC's headquarters in London,"Sito, Peggy.",21-May-14,2014-05-21
1008,All-conquering HK needs to flex muscles in new frontiers: Time to spread wings and chase ambitious new targets after unprecedented success in Group One races abroad and at home,,21-May-14,2014-05-21
1012,Property agency Worldunion growing its home loan business: The mainland's first listed property consultancyis looking to diversify its sources of revenue,"Chiang, Langi.",21-May-14,2014-05-21
1013,"Proposed easing of stamp duty isn't helping sales, property agencies say: Agents saythey are mired in the darkest days of the market correction and that the new government measures are not boosting transactions","Li, Sandy.",21-May-14,2014-05-21
1014,"Downturn spells opportunities for Worldunion: Ten years after founding property consultancy Worldunion in Shenzhen, Chen Jinsong's firm is expanding into financial services and elderly care, with plans to expand overseas as well","Chiang, Langi.",21-May-14,2014-05-21
1015,Korean retailers ride wave of K-pop and TV dramas into Hong Kong: Growth of shops selling Korean wares in thecity is testament to the country's popularity,"Sito, Peggy.",21-May-14,2014-05-21
963,Trio 'posed as PLA chiefs in bank scam',Keira Lu Huang.,21-May-14,2014-05-21
954,Putin meets former Chinese president Jiang,Staff Reporters.,21-May-14,2014-05-21
953,"China, Russia start joint naval exercise","Chan, Minnie.",21-May-14,2014-05-21
952,China summons US ambassador and military attache over indictments: US ambassadorand the military attache summoned as Beijing protests indictmentsof five PLA officials for hi-tech snooping,Agencies.,21-May-14,2014-05-21
984,What should we be worried about in World Cup year?,,21-May-14,2014-05-21
983,"Rooftop solar projects in China hindered by cautious bank lending: Worries over cash flow hold back loans, though industry should reach 6GW in rooftops this year","Ng, Eric.",21-May-14,2014-05-21
982,"China's demand for meat to change the face of global trade in feed grains: Importsexpected to soar 3,500 per cent by 2050, putting huge pressure on global grain supply to provide livestock feed",Toh Han Shih.,21-May-14,2014-05-21
981,Chinese Estates Holdings to continue focusing on luxury projects,"Liu, Yvonne.",21-May-14,2014-05-21
991,Vote will decide Alliance for True Democracy's fate,"Cheung, Tony; Lam, Jeffie.",21-May-14,2014-05-21
1001,Doubt cast on PLA soldier's credibility as barracks trespass case witness: Military witness in barracks case admits he could not read statement he signed,"Chan, Samuel.",21-May-14,2014-05-21
992,"As sun sets on DuPont, there's still a bright future for Hong Kong's solar researchers: Research into solar technologies need not be hindered by chemical giant's exit, say experts","Chi-fai, Cheung.",21-May-14,2014-05-21
993,New book on June 4 crackdown reopens old wounds for ex-activist: Former student activistwho assisted the democracy protesters in 1989 braves painful memories for update of book on crackdown,"Cheung, Gary.",21-May-14,2014-05-21
994,Academic weighs in on 'lenient' sentence,"Lee, Eddie; Mok, Danny.",21-May-14,2014-05-21
995,"Demand for low-educated workers to increase as baby boomers retire: As baby boomers retire, number of lower-educated workers dwindles","Siu, Phila.",21-May-14,2014-05-21
996,Going bananas ... again,"Lee, Danny.",21-May-14,2014-05-21
997,Labour shortage: retirement blamed: Government official says predicted lack of workers not due to demand,"Siu, Phila.",21-May-14,2014-05-21
998,Lunch with CY: district council leaders opposed to housing plans to meet the chief executive: Leaders of fourdistrict councils opposed to development plans are invited to lunch. But will chief executive's overtures be hard to stomach?,"Tsang, Emily.",21-May-14,2014-05-21
986,HK sounds caution on travel to Thailand,,21-May-14,2014-05-21
999,Rapist who preyed on mother of disabled child gets 2-year cut in jail term,"Chu, Julie.",21-May-14,2014-05-21
978,results,,21-May-14,2014-05-21
1002,"Investor safety top of free-trade agenda, says minister","Nip, Amy.",21-May-14,2014-05-21
1003,Legco chief plans moves to cut short budget filibuster effort: Jasper Tsang hints at limiting length of budget debate in an attempt to end delaying tactic by radicals that threatens government funding,"Cheung, Tony; Lam, Jeffie.",21-May-14,2014-05-21
1004,Maid abuse case: Erwiana's ex-employer faces 13 extra charges,"Ngo, Jennifer.",21-May-14,2014-05-21
979,Tighter scrutiny of would-be mainland clients by banks in Hong Kong: Tighter backgroundchecks have prevented a number of wealthy mainlanders from moving money to Swiss private banks in Hong Kong,"Chen, George.",21-May-14,2014-05-21
969,"Letters to the Editor, May 21, 2014",,21-May-14,2014-05-21
977,events,,21-May-14,2014-05-21
976,China-Russia investment deal opens doors for more Russian IPOs in city: Establishing HK subsidiary of Russian state bank seen as timely in view of US sanctions,Toh Han Shih.,21-May-14,2014-05-21
1006,Bad Neighbours (IIB),,21-May-14,2014-05-21
955,Refugee screening system slammed as a confusing 'shambles',"Chiu, Joanna.",21-May-14,2014-05-21
965,Abe invites new Indian PM Modi to make Japan his first stop: Japanese leader hopes Modi victory will open business opportunities in energy-hungry India,"Ryall, Julian.",21-May-14,2014-05-21
964,"China Digest, May 21, 2014",,21-May-14,2014-05-21
951,Politicians must stop abuse of English,"Lo, Alex.",21-May-14,2014-05-21
1000,Controversy over Hong Kong's asylum seekers harks back to Vietnam: Massive influx of boat people in the 1970s and '80s still influences government stance,"Choi, Christy.",21-May-14,2014-05-21
972,In photos: China's national food obsession,,21-May-14,2014-05-21
1017,HK Democratic Party risks being marginalised: But analyst says alliance will remain divided after it decides to push on with 2017 campaign,"Lam, Jeffie; Cheung, Tony.",22-May-14,2014-05-22
1019,English Schools Foundation happy to let market forces dictate,"Lo, Alex.",22-May-14,2014-05-22
1068,The Broken Circle Breakdown (III) (Flemish & English),,22-May-14,2014-05-22
1049,Li & Fung a step closer to spin-off listing for its Global Brands business: Spin-off listing of the consumer brands and licensing division to be vetted by HK exchange,"Chan, Ray.",22-May-14,2014-05-22
1048,Gloomy Hong Kong investors shun property in favour of bonds: Survey finds proportion of people who say they feel financially insecure rose from 5pc to 21pc,"Yu, Jeanny.",22-May-14,2014-05-22
